job_id	written	fraction	resolved
1087819261306011649	2025-07-09 07:34:53.077077+00	1	NULL
1087819261306011649	2025-07-09 07:34:53.042287+00	0.9900000095367432	NULL
1087819261306011649	2025-07-09 07:34:52.9568+00	0	NULL
1087819262325850113	2025-07-09 07:34:53.47551+00	1	NULL
1087819262325850113	2025-07-09 07:34:53.380593+00	1	NULL
1087819262325850113	2025-07-09 07:34:53.34064+00	0.9900000095367432	NULL
1087819262325850113	2025-07-09 07:34:53.260189+00	0	NULL
1087819263365218305	2025-07-09 07:34:53.757508+00	1	NULL
1087819263365218305	2025-07-09 07:34:53.677735+00	1	NULL
1087819263365218305	2025-07-09 07:34:53.640139+00	0	NULL
1087819263365218305	2025-07-09 07:34:53.575311+00	0	NULL
1087819264297369601	2025-07-09 07:34:54.21188+00	1	NULL
1087819264297369601	2025-07-09 07:34:53.949632+00	1	NULL
1087819264297369601	2025-07-09 07:34:53.919581+00	0	NULL
1087819264297369601	2025-07-09 07:34:53.855691+00	0	NULL
1087819265789034497	2025-07-09 07:34:54.571831+00	1	NULL
1087819265789034497	2025-07-09 07:34:54.442289+00	1	NULL
1087819265789034497	2025-07-09 07:34:54.406727+00	0	NULL
1087819265789034497	2025-07-09 07:34:54.329438+00	0	NULL
1087819267068100609	2025-07-09 07:34:55.008737+00	1	NULL
1087819267068100609	2025-07-09 07:34:54.904534+00	1	NULL
1087819267068100609	2025-07-09 07:34:54.838645+00	0.9900000095367432	NULL
1087819267068100609	2025-07-09 07:34:54.732693+00	0	NULL
1087819268510384129	2025-07-09 07:34:55.757423+00	1	NULL
1087819268510384129	2025-07-09 07:34:55.28169+00	1	NULL
1087819268510384129	2025-07-09 07:34:55.22571+00	0	NULL
1087819268510384129	2025-07-09 07:34:55.144361+00	0	NULL
1087819270964936705	2025-07-09 07:34:56.232612+00	1	NULL
1087819270964936705	2025-07-09 07:34:56.10819+00	1	NULL
1087819270964936705	2025-07-09 07:34:56.061115+00	0.8333333134651184	NULL
1087819270964936705	2025-07-09 07:34:55.896527+00	0	NULL
1087819272399323137	2025-07-09 07:34:56.562542+00	1	NULL
1087819272399323137	2025-07-09 07:34:56.454943+00	1	NULL
1087819272399323137	2025-07-09 07:34:56.41531+00	0.8369706869125366	NULL
1087819272399323137	2025-07-09 07:34:56.33681+00	0	NULL
1087819273517334529	2025-07-09 07:34:56.976957+00	1	NULL
1087819273517334529	2025-07-09 07:34:56.811168+00	1	NULL
1087819273517334529	2025-07-09 07:34:56.765757+00	0	NULL
1087819273517334529	2025-07-09 07:34:56.680011+00	0	NULL
1087819274908008449	2025-07-09 07:34:57.395072+00	1	NULL
1087819274908008449	2025-07-09 07:34:57.253917+00	1	NULL
1087819274908008449	2025-07-09 07:34:57.208907+00	0.8353428840637207	NULL
1087819274908008449	2025-07-09 07:34:57.1012+00	0	NULL
1087819276257656833	2025-07-09 07:34:57.688667+00	1	NULL
1087819276257656833	2025-07-09 07:34:57.621797+00	1	NULL
1087819276257656833	2025-07-09 07:34:57.592133+00	0.9900000095367432	NULL
1087819276257656833	2025-07-09 07:34:57.51267+00	0	NULL
1087819277220151297	2025-07-09 07:34:57.968645+00	1	NULL
1087819277220151297	2025-07-09 07:34:57.899933+00	1	NULL
1087819277220151297	2025-07-09 07:34:57.865469+00	0	NULL
1087819277220151297	2025-07-09 07:34:57.801715+00	0	NULL
1087819278090469377	2025-07-09 07:34:58.300977+00	1	NULL
1087819278090469377	2025-07-09 07:34:58.193406+00	1	NULL
1087819278090469377	2025-07-09 07:34:58.153476+00	0	NULL
1087819278090469377	2025-07-09 07:34:58.087015+00	0	NULL
1087819279167029249	2025-07-09 07:34:58.570225+00	1	NULL
1087819279167029249	2025-07-09 07:34:58.488523+00	1	NULL
1087819279167029249	2025-07-09 07:34:58.458408+00	0.8494623899459839	NULL
1087819279167029249	2025-07-09 07:34:58.394492+00	0	NULL
1087819280014278657	2025-07-09 07:34:58.85175+00	1	NULL
1087819280014278657	2025-07-09 07:34:58.768497+00	1	NULL
1087819280014278657	2025-07-09 07:34:58.736058+00	0.8333333134651184	NULL
1087819280014278657	2025-07-09 07:34:58.654399+00	0	NULL
1087819281064034305	2025-07-09 07:34:59.173875+00	1	NULL
1087819281064034305	2025-07-09 07:34:59.1043+00	1	NULL
1087819281064034305	2025-07-09 07:34:59.065953+00	0.9900000095367432	NULL
1087819281064034305	2025-07-09 07:34:58.977047+00	0	NULL
1087819282030198785	2025-07-09 07:34:59.505272+00	1	NULL
1087819282030198785	2025-07-09 07:34:59.380641+00	1	NULL
1087819282030198785	2025-07-09 07:34:59.345225+00	0	NULL
1087819282030198785	2025-07-09 07:34:59.274435+00	0	NULL
1087819283283705857	2025-07-09 07:35:00.253502+00	1	NULL
1087819283283705857	2025-07-09 07:34:59.817526+00	1	NULL
1087819283283705857	2025-07-09 07:34:59.779333+00	0.8334352374076843	NULL
1087819283283705857	2025-07-09 07:34:59.66168+00	0	NULL
1087819285587361793	2025-07-09 07:35:00.758885+00	1	NULL
1087819285587361793	2025-07-09 07:35:00.462569+00	1	NULL
1087819285587361793	2025-07-09 07:35:00.427487+00	0.833401083946228	NULL
1087819285587361793	2025-07-09 07:35:00.354386+00	0	NULL
1087819287317905409	2025-07-09 07:35:01.196113+00	1	NULL
1087819287317905409	2025-07-09 07:35:01.0159+00	1	NULL
1087819287317905409	2025-07-09 07:35:00.98681+00	0	NULL
1087819287317905409	2025-07-09 07:35:00.917079+00	0	NULL
1087819423643828225	2025-07-09 07:36:13.236525+00	1	NULL
1087819423643828225	2025-07-09 07:36:13.109707+00	0	NULL
1087819485257924609	2025-07-09 07:36:01.587807+00	1	NULL
1087819485257924609	2025-07-09 07:36:01.541791+00	1	NULL
1087819485257924609	2025-07-09 07:36:01.511196+00	0.75	NULL
1087819485257924609	2025-07-09 07:36:01.46684+00	0.75	NULL
1087819485257924609	2025-07-09 07:36:01.407158+00	0.25	NULL
1087819485257924609	2025-07-09 07:36:01.358081+00	0.05042462795972824	NULL
1087819485257924609	2025-07-09 07:36:01.299143+00	0	NULL
1087819486542856193	2025-07-09 07:36:01.872254+00	1	NULL
1087819486542856193	2025-07-09 07:36:01.773464+00	1	NULL
1087819486542856193	2025-07-09 07:36:01.745067+00	0.8523402810096741	NULL
1087819486542856193	2025-07-09 07:36:01.678039+00	0	NULL
1087819487463702529	2025-07-09 07:36:02.126798+00	1	NULL
1087819487463702529	2025-07-09 07:36:02.074013+00	1	NULL
1087819487463702529	2025-07-09 07:36:02.036915+00	0.11512415111064911	NULL
1087819487463702529	2025-07-09 07:36:01.966537+00	0	NULL
1087819488243220481	2025-07-09 07:36:02.398874+00	1	NULL
1087819488243220481	2025-07-09 07:36:02.303429+00	1	NULL
1087819488243220481	2025-07-09 07:36:02.259927+00	0.7530533075332642	NULL
1087819488243220481	2025-07-09 07:36:02.197589+00	0	NULL
1087820957017014273	2025-07-09 07:43:30.598014+00	1	NULL
1087820957017014273	2025-07-09 07:43:30.533595+00	0	NULL
1087820957017014273	2025-07-09 07:43:30.472591+00	0	NULL
1087820957400891393	2025-07-09 15:11:24.288279+00	1	NULL
1087820957400891393	2025-07-09 07:43:30.827566+00	0	NULL
1087820957400891393	2025-07-09 07:43:30.730816+00	0	NULL
1087820957400891393	2025-07-09 07:43:30.681639+00	0	NULL
1087820957400891393	2025-07-09 07:43:30.636453+00	0	NULL
1087820957400891393	2025-07-09 07:43:30.608985+00	0	NULL
1087824226301935617	2025-07-09 08:00:30.826383+00	1	NULL
1087824226301935617	2025-07-09 08:00:30.695378+00	0	NULL
1087826568918925313	2025-07-09 08:12:03.710466+00	1	NULL
1087826568918925313	2025-07-09 08:12:03.626284+00	0	NULL
1087826568918925313	2025-07-09 08:12:03.287024+00	0	NULL
1087826568918925313	2025-07-09 08:12:03.243579+00	0	NULL
1087826568918925313	2025-07-09 08:12:03.122453+00	0	NULL
1087826568918925313	2025-07-09 08:12:03.052392+00	0	NULL
1087826848680509441	2025-07-09 08:13:28.734772+00	1	NULL
1087826848680509441	2025-07-09 08:13:28.619926+00	1	NULL
1087826848680509441	2025-07-09 08:13:28.581187+00	0	NULL
1087826848680509441	2025-07-09 08:13:28.432937+00	0	NULL
1087826849935654913	2025-07-09 08:13:28.938184+00	1	NULL
1087826849935654913	2025-07-09 08:13:28.89369+00	1	NULL
1087826849935654913	2025-07-09 08:13:28.865754+00	0	NULL
1087826849935654913	2025-07-09 08:13:28.806809+00	0	NULL
1087826850605465601	2025-07-09 08:13:29.159288+00	1	NULL
1087826850605465601	2025-07-09 08:13:29.106658+00	1	NULL
1087826850605465601	2025-07-09 08:13:29.075168+00	0.022900763899087906	NULL
1087826850605465601	2025-07-09 08:13:29.011157+00	0	NULL
1087827244555173889	2025-07-09 08:15:29.506349+00	1	NULL
1087827244555173889	2025-07-09 08:15:29.343855+00	1	NULL
1087827244555173889	2025-07-09 08:15:29.314322+00	0	NULL
1087827244555173889	2025-07-09 08:15:29.244928+00	0	NULL
1087827245767032833	2025-07-09 08:15:29.879349+00	1	NULL
1087827245767032833	2025-07-09 08:15:29.772305+00	1	NULL
1087827245767032833	2025-07-09 08:15:29.737468+00	0	NULL
1087827245767032833	2025-07-09 08:15:29.620592+00	0	NULL
1087827247064088577	2025-07-09 08:15:30.307544+00	1	NULL
1087827247064088577	2025-07-09 08:15:30.186745+00	1	NULL
1087827247064088577	2025-07-09 08:15:30.143229+00	0	NULL
1087827247064088577	2025-07-09 08:15:30.002736+00	0	NULL
1087827248284827649	2025-07-09 08:15:30.726692+00	1	NULL
1087827248284827649	2025-07-09 08:15:30.545974+00	1	NULL
1087827248284827649	2025-07-09 08:15:30.504448+00	0	NULL
1087827248284827649	2025-07-09 08:15:30.374023+00	0	NULL
1087827249703387137	2025-07-09 08:15:31.025431+00	1	NULL
1087827249703387137	2025-07-09 08:15:30.923624+00	1	NULL
1087827249703387137	2025-07-09 08:15:30.883152+00	0	NULL
1087827249703387137	2025-07-09 08:15:30.807163+00	0	NULL
1087827250637012993	2025-07-09 08:15:31.327866+00	1	NULL
1087827250637012993	2025-07-09 08:15:31.209506+00	1	NULL
1087827250637012993	2025-07-09 08:15:31.173539+00	0	NULL
1087827250637012993	2025-07-09 08:15:31.091853+00	0	NULL
1087827251644006401	2025-07-09 08:15:31.602075+00	1	NULL
1087827251644006401	2025-07-09 08:15:31.50026+00	1	NULL
1087827251644006401	2025-07-09 08:15:31.465391+00	0	NULL
1087827251644006401	2025-07-09 08:15:31.400273+00	0	NULL
1087827252627603457	2025-07-09 08:15:31.98633+00	1	NULL
1087827252627603457	2025-07-09 08:15:31.865124+00	1	NULL
1087827252627603457	2025-07-09 08:15:31.819222+00	0	NULL
1087827252627603457	2025-07-09 08:15:31.702476+00	0	NULL
1087827253804728321	2025-07-09 08:15:32.346494+00	1	NULL
1087827253804728321	2025-07-09 08:15:32.161447+00	1	NULL
1087827253804728321	2025-07-09 08:15:32.122631+00	0	NULL
1087827253804728321	2025-07-09 08:15:32.058489+00	0	NULL
1087828041485090817	2025-07-09 08:19:32.991326+00	1	NULL
1087828041485090817	2025-07-09 08:19:32.555547+00	1	NULL
1087828041485090817	2025-07-09 08:19:32.521366+00	0.8366517424583435	NULL
1087828041485090817	2025-07-09 08:19:32.448065+00	0	NULL
1087828240236314625	2025-07-09 08:20:33.265543+00	1	NULL
1087828240236314625	2025-07-09 08:20:33.211395+00	1	NULL
1087828240236314625	2025-07-09 08:20:33.178957+00	0	NULL
1087828240236314625	2025-07-09 08:20:33.108532+00	0	NULL
1087828437691629569	2025-07-09 08:21:33.565801+00	1	NULL
1087828437691629569	2025-07-09 08:21:33.489733+00	1	NULL
1087828437691629569	2025-07-09 08:21:33.447217+00	0	NULL
1087828437691629569	2025-07-09 08:21:33.362409+00	0	NULL
1087828831968657409	2025-07-09 08:23:34.054369+00	1	NULL
1087828831968657409	2025-07-09 08:23:33.858528+00	1	NULL
1087828831968657409	2025-07-09 08:23:33.799746+00	0.8333333134651184	NULL
1087828831968657409	2025-07-09 08:23:33.681515+00	0	NULL
1087828833557872641	2025-07-09 08:23:34.398757+00	1	NULL
1087828833557872641	2025-07-09 08:23:34.29642+00	1	NULL
1087828833557872641	2025-07-09 08:23:34.247394+00	0.9900000095367432	NULL
1087828833557872641	2025-07-09 08:23:34.167216+00	0	NULL
1087828834588852225	2025-07-09 08:23:34.683653+00	1	NULL
1087828834588852225	2025-07-09 08:23:34.603846+00	1	NULL
1087828834588852225	2025-07-09 08:23:34.568761+00	0	NULL
1087828834588852225	2025-07-09 08:23:34.486924+00	0	NULL
1087828835538468865	2025-07-09 08:23:35.177021+00	1	NULL
1087828835538468865	2025-07-09 08:23:34.978802+00	1	NULL
1087828835538468865	2025-07-09 08:23:34.908788+00	0.8333333134651184	NULL
1087828835538468865	2025-07-09 08:23:34.778677+00	0	NULL
1087829033826484225	2025-07-09 08:24:35.674332+00	1	NULL
1087829033826484225	2025-07-09 08:24:35.552583+00	1	NULL
1087829033826484225	2025-07-09 08:24:35.436327+00	0.3164757192134857	NULL
1087829033826484225	2025-07-09 08:24:35.292432+00	0	NULL
1087829035350360065	2025-07-09 08:24:36.029549+00	1	NULL
1087829035350360065	2025-07-09 08:24:35.906499+00	1	NULL
1087829035350360065	2025-07-09 08:24:35.84407+00	0.44021835923194885	NULL
1087829035350360065	2025-07-09 08:24:35.743546+00	0	NULL
1087829036544131073	2025-07-09 08:24:36.256693+00	1	NULL
1087829036544131073	2025-07-09 08:24:36.202623+00	1	NULL
1087829036544131073	2025-07-09 08:24:36.169239+00	0.1743929386138916	NULL
1087829036544131073	2025-07-09 08:24:36.106753+00	0	NULL
1087829037354647553	2025-07-09 08:24:36.580413+00	1	NULL
1087829037354647553	2025-07-09 08:24:36.497786+00	1	NULL
1087829037354647553	2025-07-09 08:24:36.460139+00	0.8840169906616211	NULL
1087829037354647553	2025-07-09 08:24:36.359754+00	0	NULL
1087829038335688705	2025-07-09 08:24:36.806321+00	1	NULL
1087829038335688705	2025-07-09 08:24:36.747338+00	1	NULL
1087829038335688705	2025-07-09 08:24:36.71069+00	0	NULL
1087829038335688705	2025-07-09 08:24:36.654874+00	0	NULL
1087829039157706753	2025-07-09 08:24:37.176164+00	1	NULL
1087829039157706753	2025-07-09 08:24:37.033847+00	1	NULL
1087829039157706753	2025-07-09 08:24:36.997846+00	0.8333333134651184	NULL
1087829039157706753	2025-07-09 08:24:36.90844+00	0	NULL
1087829236934377473	2025-07-09 08:25:37.822766+00	1	NULL
1087829236934377473	2025-07-09 08:25:37.697537+00	1	NULL
1087829236934377473	2025-07-09 08:25:37.608425+00	0.13298049569129944	NULL
1087829236934377473	2025-07-09 08:25:37.265578+00	0	NULL
1087829238999187457	2025-07-09 08:25:38.095339+00	1	NULL
1087829238999187457	2025-07-09 08:25:37.985936+00	1	NULL
1087829238999187457	2025-07-09 08:25:37.953849+00	0.8333333134651184	NULL
1087829238999187457	2025-07-09 08:25:37.892125+00	0	NULL
1087829239910203393	2025-07-09 08:25:38.809053+00	1	NULL
1087829239910203393	2025-07-09 08:25:38.669985+00	1	NULL
1087829239910203393	2025-07-09 08:25:38.512772+00	0.07271035015583038	NULL
1087829239910203393	2025-07-09 08:25:38.171034+00	0	NULL
1087829242264977409	2025-07-09 08:25:39.098957+00	1	NULL
1087829242264977409	2025-07-09 08:25:38.98982+00	1	NULL
1087829242264977409	2025-07-09 08:25:38.959047+00	0.8423716425895691	NULL
1087829242264977409	2025-07-09 08:25:38.894513+00	0	NULL
1087829243214823425	2025-07-09 08:25:39.608091+00	1	NULL
1087829243214823425	2025-07-09 08:25:39.480919+00	1	NULL
1087829243214823425	2025-07-09 08:25:39.436008+00	0.15506520867347717	NULL
1087829243214823425	2025-07-09 08:25:39.193605+00	0	NULL
1087829441513226241	2025-07-09 08:26:39.865921+00	1	NULL
1087829441513226241	2025-07-09 08:26:39.806624+00	1	NULL
1087829441513226241	2025-07-09 08:26:39.773455+00	0.010729613713920116	NULL
1087829441513226241	2025-07-09 08:26:39.702644+00	0	NULL
1087830228893237249	2025-07-09 08:30:40.185495+00	1	NULL
1087830228893237249	2025-07-09 08:30:40.120937+00	1	NULL
1087830228893237249	2025-07-09 08:30:40.084304+00	0	NULL
1087830228893237249	2025-07-09 08:30:40.000407+00	0	NULL
1087830229839544321	2025-07-09 08:30:40.760181+00	1	NULL
1087830229839544321	2025-07-09 08:30:40.433455+00	1	NULL
1087830229839544321	2025-07-09 08:30:40.402302+00	0.9058426022529602	NULL
1087830229839544321	2025-07-09 08:30:40.276358+00	0	NULL
1087831411513884673	2025-07-09 08:36:41.085692+00	1	NULL
1087831411513884673	2025-07-09 08:36:41.022388+00	1	NULL
1087831411513884673	2025-07-09 08:36:40.986121+00	0	NULL
1087831411513884673	2025-07-09 08:36:40.894236+00	0	NULL
1087832199018414081	2025-07-09 08:40:41.449922+00	1	NULL
1087832199018414081	2025-07-09 08:40:41.393218+00	1	NULL
1087832199018414081	2025-07-09 08:40:41.349732+00	0.5	NULL
1087832199018414081	2025-07-09 08:40:41.302368+00	0.18004865944385529	NULL
1087832199018414081	2025-07-09 08:40:41.230944+00	0	NULL
1087834362869612545	2025-07-09 08:51:42.098544+00	1	NULL
1087834362869612545	2025-07-09 08:51:41.734397+00	1	NULL
1087834362869612545	2025-07-09 08:51:41.703147+00	0.8878361582756042	NULL
1087834362869612545	2025-07-09 08:51:41.595446+00	0	NULL
1087834364907552769	2025-07-09 08:51:42.44068+00	1	NULL
1087834364907552769	2025-07-09 08:51:42.356776+00	1	NULL
1087834364907552769	2025-07-09 08:51:42.323356+00	0.5	NULL
1087834364907552769	2025-07-09 08:51:42.267172+00	0.18004865944385529	NULL
1087834364907552769	2025-07-09 08:51:42.195553+00	0	NULL
1087834366039523329	2025-07-09 08:51:42.719977+00	1	NULL
1087834366039523329	2025-07-09 08:51:42.659884+00	1	NULL
1087834366039523329	2025-07-09 08:51:42.623894+00	0	NULL
1087834366039523329	2025-07-09 08:51:42.542617+00	0	NULL
1087835939839246337	2025-07-09 08:59:42.996157+00	1	NULL
1087835939839246337	2025-07-09 08:59:42.938615+00	1	NULL
1087835939839246337	2025-07-09 08:59:42.9073+00	0.21350762248039246	NULL
1087835939839246337	2025-07-09 08:59:42.837124+00	0	NULL
1087836068769857537	2025-07-09 09:00:25.299345+00	1	NULL
1087836068769857537	2025-07-09 09:00:25.146484+00	0	NULL
1087836137291448321	2025-07-09 09:00:43.336869+00	1	NULL
1087836137291448321	2025-07-09 09:00:43.269539+00	1	NULL
1087836137291448321	2025-07-09 09:00:43.228837+00	0.5	NULL
1087836137291448321	2025-07-09 09:00:43.181217+00	0.18004865944385529	NULL
1087836137291448321	2025-07-09 09:00:43.097404+00	0	NULL
1087836138443309057	2025-07-09 09:00:43.652865+00	1	NULL
1087836138443309057	2025-07-09 09:00:43.603075+00	1	NULL
1087836138443309057	2025-07-09 09:00:43.567781+00	0.5	NULL
1087836138443309057	2025-07-09 09:00:43.507464+00	0	NULL
1087836138443309057	2025-07-09 09:00:43.437637+00	0	NULL
1087837908997308417	2025-07-09 09:09:44.012852+00	1	NULL
1087837908997308417	2025-07-09 09:09:43.957787+00	1	NULL
1087837908997308417	2025-07-09 09:09:43.922469+00	0.5	NULL
1087837908997308417	2025-07-09 09:09:43.856988+00	0	NULL
1087837908997308417	2025-07-09 09:09:43.780498+00	0	NULL
1087837910109683713	2025-07-09 09:09:44.596546+00	1	NULL
1087837910109683713	2025-07-09 09:09:44.264872+00	1	NULL
1087837910109683713	2025-07-09 09:09:44.231344+00	0.8935222625732422	NULL
1087837910109683713	2025-07-09 09:09:44.107025+00	0	NULL
1087839681798995969	2025-07-09 09:18:45.269247+00	1	NULL
1087839681798995969	2025-07-09 09:18:44.929467+00	1	NULL
1087839681798995969	2025-07-09 09:18:44.893801+00	0.833459198474884	NULL
1087839681798995969	2025-07-09 09:18:44.797+00	0	NULL
1087839683677618177	2025-07-09 09:18:45.85295+00	1	NULL
1087839683677618177	2025-07-09 09:18:45.484527+00	1	NULL
1087839683677618177	2025-07-09 09:18:45.454048+00	0.8333333134651184	NULL
1087839683677618177	2025-07-09 09:18:45.361816+00	0	NULL
1087841651830980609	2025-07-09 09:28:46.161393+00	1	NULL
1087841651830980609	2025-07-09 09:28:46.100653+00	1	NULL
1087841651830980609	2025-07-09 09:28:46.062481+00	0	NULL
1087841651830980609	2025-07-09 09:28:45.996557+00	0	NULL
1087841849364021249	2025-07-09 09:29:46.519181+00	1	NULL
1087841849364021249	2025-07-09 09:29:46.453389+00	1	NULL
1087841849364021249	2025-07-09 09:29:46.41034+00	0.5	NULL
1087841849364021249	2025-07-09 09:29:46.355287+00	0	NULL
1087841849364021249	2025-07-09 09:29:46.280562+00	0	NULL
1087841850451132417	2025-07-09 09:29:46.798927+00	1	NULL
1087841850451132417	2025-07-09 09:29:46.722882+00	1	NULL
1087841850451132417	2025-07-09 09:29:46.676374+00	0.9900000095367432	NULL
1087841850451132417	2025-07-09 09:29:46.604282+00	0	NULL
1087841851460419585	2025-07-09 09:29:47.179815+00	1	NULL
1087841851460419585	2025-07-09 09:29:47.10575+00	1	NULL
1087841851460419585	2025-07-09 09:29:47.071532+00	0.5	NULL
1087841851460419585	2025-07-09 09:29:46.996074+00	0	NULL
1087841851460419585	2025-07-09 09:29:46.913068+00	0	NULL
1087842049293254657	2025-07-09 09:30:47.45692+00	1	NULL
1087842049293254657	2025-07-09 09:30:47.395371+00	1	NULL
1087842049293254657	2025-07-09 09:30:47.361581+00	0.22559434175491333	NULL
1087842049293254657	2025-07-09 09:30:47.293554+00	0	NULL
1087842640016670721	2025-07-09 09:33:47.784329+00	1	NULL
1087842640016670721	2025-07-09 09:33:47.680462+00	1	NULL
1087842640016670721	2025-07-09 09:33:47.650595+00	0.8380129337310791	NULL
1087842640016670721	2025-07-09 09:33:47.577474+00	0	NULL
1087843230875680769	2025-07-09 09:36:48.042227+00	1	NULL
1087843230875680769	2025-07-09 09:36:47.987276+00	1	NULL
1087843230875680769	2025-07-09 09:36:47.944258+00	0.0021505376789718866	NULL
1087843230875680769	2025-07-09 09:36:47.88106+00	0	NULL
1087843821617020929	2025-07-09 09:39:48.383395+00	1	NULL
1087843821617020929	2025-07-09 09:39:48.333574+00	1	NULL
1087843821617020929	2025-07-09 09:39:48.304023+00	0.5	NULL
1087843821617020929	2025-07-09 09:39:48.244793+00	0	NULL
1087843821617020929	2025-07-09 09:39:48.163124+00	0	NULL
1087843822632239105	2025-07-09 09:39:48.669943+00	1	NULL
1087843822632239105	2025-07-09 09:39:48.610223+00	1	NULL
1087843822632239105	2025-07-09 09:39:48.576393+00	0.5	NULL
1087843822632239105	2025-07-09 09:39:48.52804+00	0	NULL
1087843822632239105	2025-07-09 09:39:48.471825+00	0	NULL
1087843845554241537	2025-07-09 09:39:55.794686+00	1	NULL
1087843845554241537	2025-07-09 09:39:55.707142+00	0	NULL
1087843845554241537	2025-07-09 09:39:55.569895+00	0	NULL
1087843846446055425	2025-07-09 15:17:48.606612+00	1	NULL
1087843846446055425	2025-07-09 09:39:56.339689+00	0	NULL
1087843846446055425	2025-07-09 09:39:55.925804+00	0	NULL
1087843846446055425	2025-07-09 09:39:55.882177+00	0	NULL
1087843846446055425	2025-07-09 09:39:55.826265+00	0	NULL
1087843846446055425	2025-07-09 09:39:55.796927+00	0	NULL
1087844020262699009	2025-07-09 09:40:48.960402+00	1	NULL
1087844020262699009	2025-07-09 09:40:48.899537+00	1	NULL
1087844020262699009	2025-07-09 09:40:48.862675+00	0.069593146443367	NULL
1087844020262699009	2025-07-09 09:40:48.792717+00	0	NULL
1087844217802096641	2025-07-09 09:41:49.360789+00	1	NULL
1087844217802096641	2025-07-09 09:41:49.23697+00	1	NULL
1087844217802096641	2025-07-09 09:41:49.193384+00	0	NULL
1087844217802096641	2025-07-09 09:41:49.073147+00	0	NULL
1087844219050229761	2025-07-09 09:41:49.632165+00	1	NULL
1087844219050229761	2025-07-09 09:41:49.533211+00	1	NULL
1087844219050229761	2025-07-09 09:41:49.503167+00	0	NULL
1087844219050229761	2025-07-09 09:41:49.442401+00	0	NULL
1087844219964293121	2025-07-09 09:41:49.989575+00	1	NULL
1087844219964293121	2025-07-09 09:41:49.860406+00	1	NULL
1087844219964293121	2025-07-09 09:41:49.821341+00	0	NULL
1087844219964293121	2025-07-09 09:41:49.725512+00	0	NULL
1087844221104226305	2025-07-09 09:41:50.273052+00	1	NULL
1087844221104226305	2025-07-09 09:41:50.218579+00	1	NULL
1087844221104226305	2025-07-09 09:41:50.184193+00	0.5054348111152649	NULL
1087844221104226305	2025-07-09 09:41:50.136456+00	0.5	NULL
1087844221104226305	2025-07-09 09:41:50.066771+00	0	NULL
1087844222052466689	2025-07-09 09:41:50.58634+00	1	NULL
1087844222052466689	2025-07-09 09:41:50.461877+00	1	NULL
1087844222052466689	2025-07-09 09:41:50.429757+00	0	NULL
1087844222052466689	2025-07-09 09:41:50.361689+00	0	NULL
1087844223078334465	2025-07-09 09:41:51.053645+00	1	NULL
1087844223078334465	2025-07-09 09:41:50.869364+00	1	NULL
1087844223078334465	2025-07-09 09:41:50.822661+00	0	NULL
1087844223078334465	2025-07-09 09:41:50.670954+00	0	NULL
1087844224585531393	2025-07-09 09:41:51.358194+00	1	NULL
1087844224585531393	2025-07-09 09:41:51.240531+00	1	NULL
1087844224585531393	2025-07-09 09:41:51.20476+00	0	NULL
1087844224585531393	2025-07-09 09:41:51.132695+00	0	NULL
1087844225564016641	2025-07-09 09:41:51.631154+00	1	NULL
1087844225564016641	2025-07-09 09:41:51.524808+00	1	NULL
1087844225564016641	2025-07-09 09:41:51.491393+00	0	NULL
1087844225564016641	2025-07-09 09:41:51.431683+00	0	NULL
1087844226508881921	2025-07-09 09:41:52.02177+00	1	NULL
1087844226508881921	2025-07-09 09:41:51.834718+00	1	NULL
1087844226508881921	2025-07-09 09:41:51.800778+00	0	NULL
1087844226508881921	2025-07-09 09:41:51.731517+00	0	NULL
1087844227780640769	2025-07-09 09:41:52.294008+00	1	NULL
1087844227780640769	2025-07-09 09:41:52.232409+00	1	NULL
1087844227780640769	2025-07-09 09:41:52.18712+00	0	NULL
1087844227780640769	2025-07-09 09:41:52.106635+00	0	NULL
1087844228686905345	2025-07-09 09:41:52.614958+00	1	NULL
1087844228686905345	2025-07-09 09:41:52.50843+00	1	NULL
1087844228686905345	2025-07-09 09:41:52.46977+00	0	NULL
1087844228686905345	2025-07-09 09:41:52.384362+00	0	NULL
1087844426336993281	2025-07-09 09:42:52.86487+00	1	NULL
1087844426336993281	2025-07-09 09:42:52.809519+00	1	NULL
1087844426336993281	2025-07-09 09:42:52.775955+00	0.03870967775583267	NULL
1087844426336993281	2025-07-09 09:42:52.710277+00	0	NULL
1087844427142037505	2025-07-09 09:42:53.166696+00	1	NULL
1087844427142037505	2025-07-09 09:42:53.054203+00	1	NULL
1087844427142037505	2025-07-09 09:42:53.026046+00	0.8375661373138428	NULL
1087844427142037505	2025-07-09 09:42:52.951888+00	0	NULL
1087845364063109121	2025-07-09 09:47:39.21822+00	1	NULL
1087845364063109121	2025-07-09 09:47:39.13158+00	0	NULL
1087845364063109121	2025-07-09 09:47:38.987269+00	0	NULL
1087845364995620865	2025-07-09 15:06:46.663543+00	1	NULL
1087845364995620865	2025-07-09 09:47:39.481323+00	0	NULL
1087845364995620865	2025-07-09 09:47:39.350033+00	0	NULL
1087845364995620865	2025-07-09 09:47:39.30709+00	0	NULL
1087845364995620865	2025-07-09 09:47:39.251823+00	0	NULL
1087845364995620865	2025-07-09 09:47:39.226305+00	0	NULL
1087845607888650241	2025-07-09 09:48:53.510229+00	1	NULL
1087845607888650241	2025-07-09 09:48:53.454962+00	1	NULL
