id	status	created	created_by_type	created_by_id	claim_session_id	claim_instance_id	num_runs	last_run	job_type	owner	description	error_msg	finished
1089257867917656065	failed	2025-07-14 09:32:00.812858	NULL	NULL	NULL	NULL	NULL	NULL	IMPORT	root	"IMPORT INTO tpcc.public.warehouse CSV DATA ('workload:///csv/workload_generator/warehouse?concurrency=20&conn-healthcheck-period=30s&conn-vars=%5B%5D&db=tpcc&db-name=tpcc&debug-zip=%2FUsers%2Fpradyumagarwal%2Fworkloads%2Fgit-dbworkload%2Fdbworkload_intProj%2Fdebug-zips%2Fdebug_2&dns-refresh=30s&input-yaml=%2FUsers%2Fpradyumagarwal%2Fgo%2Fsrc%2Fgithub.com%2Fcockroachdb%2Fcockroach%2Fschema_tpcc.yaml&isolation-level=&max-conn-idle-time=2m30s&max-conn-lifetime=5m0s&max-conn-lifetime-jitter=2m30s&method=cache_statement&min-conns=0&output-yaml=&read-pct=50&row-end=100&row-start=0&rows=1000&sql=&version=1.0.0&warmup-conns=0') WITH OPTIONS (""nullif"" = 'NULL')"	unknown generator: workload_generator	2025-07-14 09:32:01.597744+00
1089257867917950977	failed	2025-07-14 09:32:00.812628	NULL	NULL	NULL	NULL	NULL	NULL	IMPORT	root	"IMPORT INTO tpcc.public.order_line CSV DATA ('workload:///csv/workload_generator/order_line?concurrency=20&conn-healthcheck-period=30s&conn-vars=%5B%5D&db=tpcc&db-name=tpcc&debug-zip=%2FUsers%2Fpradyumagarwal%2Fworkloads%2Fgit-dbworkload%2Fdbworkload_intProj%2Fdebug-zips%2Fdebug_2&dns-refresh=30s&input-yaml=%2FUsers%2Fpradyumagarwal%2Fgo%2Fsrc%2Fgithub.com%2Fcockroachdb%2Fcockroach%2Fschema_tpcc.yaml&isolation-level=&max-conn-idle-time=2m30s&max-conn-lifetime=5m0s&max-conn-lifetime-jitter=2m30s&method=cache_statement&min-conns=0&output-yaml=&read-pct=50&row-end=100&row-start=0&rows=1000&sql=&version=1.0.0&warmup-conns=0') WITH OPTIONS (""nullif"" = 'NULL')"	unknown generator: workload_generator	2025-07-14 09:32:01.661072+00
1089257867919392769	failed	2025-07-14 09:32:00.812658	NULL	NULL	NULL	NULL	NULL	NULL	IMPORT	root	"IMPORT INTO tpcc.public.district CSV DATA ('workload:///csv/workload_generator/district?concurrency=20&conn-healthcheck-period=30s&conn-vars=%5B%5D&db=tpcc&db-name=tpcc&debug-zip=%2FUsers%2Fpradyumagarwal%2Fworkloads%2Fgit-dbworkload%2Fdbworkload_intProj%2Fdebug-zips%2Fdebug_2&dns-refresh=30s&input-yaml=%2FUsers%2Fpradyumagarwal%2Fgo%2Fsrc%2Fgithub.com%2Fcockroachdb%2Fcockroach%2Fschema_tpcc.yaml&isolation-level=&max-conn-idle-time=2m30s&max-conn-lifetime=5m0s&max-conn-lifetime-jitter=2m30s&method=cache_statement&min-conns=0&output-yaml=&read-pct=50&row-end=100&row-start=0&rows=1000&sql=&version=1.0.0&warmup-conns=0') WITH OPTIONS (""nullif"" = 'NULL')"	unknown generator: workload_generator	2025-07-14 09:32:02.334126+00
1089257867921457153	failed	2025-07-14 09:32:00.812262	NULL	NULL	NULL	NULL	NULL	NULL	IMPORT	root	"IMPORT INTO tpcc.public.stock CSV DATA ('workload:///csv/workload_generator/stock?concurrency=20&conn-healthcheck-period=30s&conn-vars=%5B%5D&db=tpcc&db-name=tpcc&debug-zip=%2FUsers%2Fpradyumagarwal%2Fworkloads%2Fgit-dbworkload%2Fdbworkload_intProj%2Fdebug-zips%2Fdebug_2&dns-refresh=30s&input-yaml=%2FUsers%2Fpradyumagarwal%2Fgo%2Fsrc%2Fgithub.com%2Fcockroachdb%2Fcockroach%2Fschema_tpcc.yaml&isolation-level=&max-conn-idle-time=2m30s&max-conn-lifetime=5m0s&max-conn-lifetime-jitter=2m30s&method=cache_statement&min-conns=0&output-yaml=&read-pct=50&row-end=100&row-start=0&rows=1000&sql=&version=1.0.0&warmup-conns=0') WITH OPTIONS (""nullif"" = 'NULL')"	unknown generator: workload_generator	2025-07-14 09:32:01.544388+00
1089257867922407425	failed	2025-07-14 09:32:00.812499	NULL	NULL	NULL	NULL	NULL	NULL	IMPORT	root	"IMPORT INTO tpcc.public.""order"" CSV DATA ('workload:///csv/workload_generator/order?concurrency=20&conn-healthcheck-period=30s&conn-vars=%5B%5D&db=tpcc&db-name=tpcc&debug-zip=%2FUsers%2Fpradyumagarwal%2Fworkloads%2Fgit-dbworkload%2Fdbworkload_intProj%2Fdebug-zips%2Fdebug_2&dns-refresh=30s&input-yaml=%2FUsers%2Fpradyumagarwal%2Fgo%2Fsrc%2Fgithub.com%2Fcockroachdb%2Fcockroach%2Fschema_tpcc.yaml&isolation-level=&max-conn-idle-time=2m30s&max-conn-lifetime=5m0s&max-conn-lifetime-jitter=2m30s&method=cache_statement&min-conns=0&output-yaml=&read-pct=50&row-end=100&row-start=0&rows=1000&sql=&version=1.0.0&warmup-conns=0') WITH OPTIONS (""nullif"" = 'NULL')"	unknown generator: workload_generator	2025-07-14 09:32:01.69085+00
1089257869436813313	succeeded	2025-07-14 09:32:01.257293	NULL	NULL	\x010180838b3141d8bc4adca42d4586c12c6936	1	NULL	NULL	SCHEMA CHANGE	root		NULL	2025-07-14 09:32:01.391265+00
1089257869589839873	succeeded	2025-07-14 09:32:01.312722	NULL	NULL	\x010180838b3141d8bc4adca42d4586c12c6936	1	NULL	NULL	SCHEMA CHANGE	root		NULL	2025-07-14 09:32:01.439254+00
1089257869721993217	succeeded	2025-07-14 09:32:01.344402	NULL	NULL	\x010180838b3141d8bc4adca42d4586c12c6936	1	NULL	NULL	SCHEMA CHANGE	root		NULL	2025-07-14 09:32:01.474719+00
1089257869852868609	succeeded	2025-07-14 09:32:01.388217	NULL	NULL	\x010180838b3141d8bc4adca42d4586c12c6936	1	NULL	NULL	SCHEMA CHANGE	root		NULL	2025-07-14 09:32:01.528131+00
1089257870062649345	succeeded	2025-07-14 09:32:01.438784	NULL	NULL	\x010180838b3141d8bc4adca42d4586c12c6936	1	NULL	NULL	SCHEMA CHANGE	root		NULL	2025-07-14 09:32:01.587794+00
1089257870193655809	succeeded	2025-07-14 09:32:01.488658	NULL	NULL	\x010180838b3141d8bc4adca42d4586c12c6936	1	NULL	NULL	SCHEMA CHANGE	root		NULL	2025-07-14 09:32:01.621933+00
1089257871529836545	succeeded	2025-07-14 09:32:01.601941	NULL	NULL	\x010180838b3141d8bc4adca42d4586c12c6936	1	NULL	NULL	SCHEMA CHANGE	root		NULL	2025-07-14 09:32:02.051111+00
1089257871754428417	succeeded	2025-07-14 09:32:01.954801	NULL	NULL	\x010180838b3141d8bc4adca42d4586c12c6936	1	NULL	NULL	SCHEMA CHANGE	root		NULL	2025-07-14 09:32:02.11448+00
1089257872199614465	succeeded	2025-07-14 09:32:02.022263	NULL	NULL	\x010180838b3141d8bc4adca42d4586c12c6936	1	NULL	NULL	SCHEMA CHANGE	root		NULL	2025-07-14 09:32:02.249201+00
1089257968671522817	succeeded	2025-07-14 09:32:31.572123	NULL	NULL	\x010180838b3141d8bc4adca42d4586c12c6936	1	NULL	NULL	AUTO CREATE PARTIAL STATS	node	Partial statistics update for system.public.jobs	NULL	2025-07-14 09:32:31.886499+00
1089257969972707329	succeeded	2025-07-14 09:32:31.969217	NULL	NULL	\x010180838b3141d8bc4adca42d4586c12c6936	1	NULL	NULL	AUTO CREATE STATS	node	Table statistics refresh for tpcc.public.history	NULL	2025-07-14 09:32:32.212006+00
1089257971008176129	succeeded	2025-07-14 09:32:32.285214	NULL	NULL	\x010180838b3141d8bc4adca42d4586c12c6936	1	NULL	NULL	AUTO CREATE STATS	node	"Table statistics refresh for tpcc.public.""order"""	NULL	2025-07-14 09:32:32.590067+00
1089257972212170753	succeeded	2025-07-14 09:32:32.65265	NULL	NULL	\x010180838b3141d8bc4adca42d4586c12c6936	1	NULL	NULL	AUTO CREATE STATS	node	Table statistics refresh for tpcc.public.new_order	NULL	2025-07-14 09:32:32.898439+00
1089257973255864321	succeeded	2025-07-14 09:32:32.971158	NULL	NULL	\x010180838b3141d8bc4adca42d4586c12c6936	1	NULL	NULL	AUTO CREATE STATS	node	Table statistics refresh for system.public.job_info	NULL	2025-07-14 09:32:33.216193+00
1089257974271475713	succeeded	2025-07-14 09:32:33.281099	NULL	NULL	\x010180838b3141d8bc4adca42d4586c12c6936	1	NULL	NULL	AUTO CREATE PARTIAL STATS	node	Partial statistics update for system.public.eventlog	NULL	2025-07-14 09:32:33.519115+00
1089257975259594753	succeeded	2025-07-14 09:32:33.582641	NULL	NULL	\x010180838b3141d8bc4adca42d4586c12c6936	1	NULL	NULL	AUTO CREATE STATS	node	Table statistics refresh for tpcc.public.warehouse	NULL	2025-07-14 09:32:33.843729+00
1089257976368660481	succeeded	2025-07-14 09:32:33.92111	NULL	NULL	\x010180838b3141d8bc4adca42d4586c12c6936	1	NULL	NULL	AUTO CREATE STATS	node	Table statistics refresh for tpcc.public.item	NULL	2025-07-14 09:32:34.170674+00
1089257977432047617	succeeded	2025-07-14 09:32:34.245631	NULL	NULL	\x010180838b3141d8bc4adca42d4586c12c6936	1	NULL	NULL	AUTO CREATE STATS	node	Table statistics refresh for tpcc.public.order_line	NULL	2025-07-14 09:32:34.54133+00
1089257978648395777	succeeded	2025-07-14 09:32:34.616828	NULL	NULL	\x010180838b3141d8bc4adca42d4586c12c6936	1	NULL	NULL	AUTO CREATE PARTIAL STATS	node	Partial statistics update for system.public.job_progress	NULL	2025-07-14 09:32:34.794627+00
1089257979467694081	succeeded	2025-07-14 09:32:34.866855	NULL	NULL	\x010180838b3141d8bc4adca42d4586c12c6936	1	NULL	NULL	AUTO CREATE STATS	node	Table statistics refresh for tpcc.public.district	NULL	2025-07-14 09:32:35.153232+00
1089257980657500161	succeeded	2025-07-14 09:32:35.229955	NULL	NULL	\x010180838b3141d8bc4adca42d4586c12c6936	1	NULL	NULL	AUTO CREATE STATS	node	Table statistics refresh for tpcc.public.stock	NULL	2025-07-14 09:32:35.552366+00
1089258178635726849	succeeded	2025-07-14 09:33:35.648114	NULL	NULL	\x010180838b3141d8bc4adca42d4586c12c6936	1	NULL	NULL	AUTO CREATE PARTIAL STATS	node	Partial statistics update for system.public.job_progress	NULL	2025-07-14 09:33:35.81849+00
1089258179493756929	succeeded	2025-07-14 09:33:35.909962	NULL	NULL	\x010180838b3141d8bc4adca42d4586c12c6936	1	NULL	NULL	AUTO CREATE PARTIAL STATS	node	Partial statistics update for system.public.jobs	NULL	2025-07-14 09:33:36.261138+00
1089258180884070401	succeeded	2025-07-14 09:33:36.334256	NULL	NULL	\x010180838b3141d8bc4adca42d4586c12c6936	1	NULL	NULL	AUTO CREATE PARTIAL STATS	node	Partial statistics update for system.public.job_info	NULL	2025-07-14 09:33:36.509164+00
1089258378323361793	succeeded	2025-07-14 09:34:36.587949	NULL	NULL	\x010180838b3141d8bc4adca42d4586c12c6936	1	NULL	NULL	AUTO CREATE PARTIAL STATS	node	Partial statistics update for system.public.statement_activity	NULL	2025-07-14 09:34:36.849857+00
1089258379455135745	succeeded	2025-07-14 09:34:36.933335	NULL	NULL	\x010180838b3141d8bc4adca42d4586c12c6936	1	NULL	NULL	AUTO CREATE STATS	node	Table statistics refresh for system.public.transaction_activity	NULL	2025-07-14 09:34:37.365144+00
1089258577739743233	succeeded	2025-07-14 09:35:37.444999	NULL	NULL	\x010180838b3141d8bc4adca42d4586c12c6936	1	NULL	NULL	AUTO CREATE STATS	node	Table statistics refresh for tpcc.public.customer	NULL	2025-07-14 09:35:37.869847+00
1089258579314049025	succeeded	2025-07-14 09:35:37.925437	NULL	NULL	\x010180838b3141d8bc4adca42d4586c12c6936	1	NULL	NULL	AUTO CREATE STATS	node	"Table statistics refresh for tpcc.public.""order"""	NULL	2025-07-14 09:35:38.172374+00
1089258580314390529	succeeded	2025-07-14 09:35:38.230713	NULL	NULL	\x010180838b3141d8bc4adca42d4586c12c6936	1	NULL	NULL	AUTO CREATE STATS	node	Table statistics refresh for tpcc.public.item	NULL	2025-07-14 09:35:38.419251+00
1089258581147942913	succeeded	2025-07-14 09:35:38.485093	NULL	NULL	\x010180838b3141d8bc4adca42d4586c12c6936	1	NULL	NULL	AUTO CREATE STATS	node	Table statistics refresh for tpcc.public.order_line	NULL	2025-07-14 09:35:38.75167+00
1089258582205071361	succeeded	2025-07-14 09:35:38.807701	NULL	NULL	\x010180838b3141d8bc4adca42d4586c12c6936	1	NULL	NULL	AUTO CREATE STATS	node	Table statistics refresh for tpcc.public.district	NULL	2025-07-14 09:35:39.088034+00
1089258583307649025	succeeded	2025-07-14 09:35:39.144186	NULL	NULL	\x010180838b3141d8bc4adca42d4586c12c6936	1	NULL	NULL	AUTO CREATE STATS	node	Table statistics refresh for tpcc.public.history	NULL	2025-07-14 09:35:39.367905+00
1089258584248025089	succeeded	2025-07-14 09:35:39.431164	NULL	NULL	\x010180838b3141d8bc4adca42d4586c12c6936	1	NULL	NULL	AUTO CREATE STATS	node	Table statistics refresh for tpcc.public.new_order	NULL	2025-07-14 09:35:39.6367+00
1089258585136431105	succeeded	2025-07-14 09:35:39.702286	NULL	NULL	\x010180838b3141d8bc4adca42d4586c12c6936	1	NULL	NULL	AUTO CREATE STATS	node	Table statistics refresh for tpcc.public.warehouse	NULL	2025-07-14 09:35:39.948946+00
1089258586165542913	succeeded	2025-07-14 09:35:40.01635	NULL	NULL	\x010180838b3141d8bc4adca42d4586c12c6936	1	NULL	NULL	AUTO CREATE STATS	node	Table statistics refresh for tpcc.public.stock	NULL	2025-07-14 09:35:40.328632+00
1089258784061161473	succeeded	2025-07-14 09:36:40.409292	NULL	NULL	\x010180838b3141d8bc4adca42d4586c12c6936	1	NULL	NULL	AUTO CREATE PARTIAL STATS	node	Partial statistics update for system.public.job_progress	NULL	2025-07-14 09:36:40.58876+00
1089260357967806465	succeeded	2025-07-14 09:44:40.727497	NULL	NULL	\x010180838b3141d8bc4adca42d4586c12c6936	1	NULL	NULL	AUTO CREATE PARTIAL STATS	node	Partial statistics update for system.public.statement_activity	NULL	2025-07-14 09:44:40.985128+00
1089260359061667841	succeeded	2025-07-14 09:44:41.061307	NULL	NULL	\x010180838b3141d8bc4adca42d4586c12c6936	1	NULL	NULL	AUTO CREATE PARTIAL STATS	node	Partial statistics update for system.public.transaction_activity	NULL	2025-07-14 09:44:41.319993+00
1089260556877692929	succeeded	2025-07-14 09:45:41.42997	NULL	NULL	\x010180838b3141d8bc4adca42d4586c12c6936	1	NULL	NULL	AUTO CREATE PARTIAL STATS	node	Partial statistics update for system.public.job_info	NULL	2025-07-14 09:45:41.609042+00
1089260950938714113	succeeded	2025-07-14 09:47:41.687845	NULL	NULL	\x010180838b3141d8bc4adca42d4586c12c6936	1	NULL	NULL	AUTO CREATE PARTIAL STATS	node	Partial statistics update for system.public.job_info	NULL	2025-07-14 09:47:41.864626+00
1089262328095735809	succeeded	2025-07-14 09:54:41.96282	NULL	NULL	\x010180838b3141d8bc4adca42d4586c12c6936	1	NULL	NULL	AUTO CREATE PARTIAL STATS	node	Partial statistics update for system.public.statement_activity	NULL	2025-07-14 09:54:42.186585+00
1089262329051676673	succeeded	2025-07-14 09:54:42.254548	NULL	NULL	\x010180838b3141d8bc4adca42d4586c12c6936	1	NULL	NULL	AUTO CREATE PARTIAL STATS	node	Partial statistics update for system.public.transaction_activity	NULL	2025-07-14 09:54:42.476222+00
1089263374004125697	succeeded	2025-07-14 10:00:01.137053	crdb_schedule	1084131516558508033	\x010180838b3141d8bc4adca42d4586c12c6936	1	NULL	NULL	AUTO SQL STATS COMPACTION	node	automatic SQL Stats compaction	NULL	2025-07-14 10:00:33.811605+00
1089264295993606145	succeeded	2025-07-14 10:04:42.51759	NULL	NULL	\x010180838b3141d8bc4adca42d4586c12c6936	1	NULL	NULL	AUTO CREATE PARTIAL STATS	node	Partial statistics update for system.public.statement_activity	NULL	2025-07-14 10:04:42.746562+00
1089264886845112321	succeeded	2025-07-14 10:07:42.831161	NULL	NULL	\x010180838b3141d8bc4adca42d4586c12c6936	1	NULL	NULL	AUTO CREATE PARTIAL STATS	node	Partial statistics update for system.public.job_info	NULL	2025-07-14 10:07:43.022414+00
1089265084386082817	succeeded	2025-07-14 10:08:43.11588	NULL	NULL	\x010180838b3141d8bc4adca42d4586c12c6936	1	NULL	NULL	AUTO CREATE PARTIAL STATS	node	Partial statistics update for system.public.job_progress_history	NULL	2025-07-14 10:08:43.291237+00
1089265281861713921	succeeded	2025-07-14 10:09:43.380656	NULL	NULL	\x010180838b3141d8bc4adca42d4586c12c6936	1	NULL	NULL	AUTO CREATE PARTIAL STATS	node	Partial statistics update for system.public.job_progress_history	NULL	2025-07-14 10:09:43.590596+00
1089266265593282561	succeeded	2025-07-14 10:14:43.591708	NULL	NULL	\x010180838b3141d8bc4adca42d4586c12c6936	1	NULL	NULL	AUTO CREATE PARTIAL STATS	node	Partial statistics update for system.public.transaction_activity	NULL	2025-07-14 10:14:43.820701+00
1089266266650476545	succeeded	2025-07-14 10:14:43.91434	NULL	NULL	\x010180838b3141d8bc4adca42d4586c12c6936	1	NULL	NULL	AUTO CREATE PARTIAL STATS	node	Partial statistics update for system.public.statement_activity	NULL	2025-07-14 10:14:44.164799+00
1089267447437262849	succeeded	2025-07-14 10:20:44.261867	NULL	NULL	\x010180838b3141d8bc4adca42d4586c12c6936	1	NULL	NULL	AUTO CREATE PARTIAL STATS	node	Partial statistics update for system.public.job_info	NULL	2025-07-14 10:20:44.440359+00
1089268038095470593	succeeded	2025-07-14 10:23:44.516444	NULL	NULL	\x010180838b3141d8bc4adca42d4586c12c6936	1	NULL	NULL	AUTO CREATE STATS	node	Table statistics refresh for system.public.job_progress	NULL	2025-07-14 10:23:44.753926+00
1089268432377249793	succeeded	2025-07-14 10:25:44.8417	NULL	NULL	\x010180838b3141d8bc4adca42d4586c12c6936	1	NULL	NULL	AUTO CREATE STATS	node	Table statistics refresh for system.public.statement_activity	NULL	2025-07-14 10:25:45.355958+00
1089268434294505473	succeeded	2025-07-14 10:25:45.426796	NULL	NULL	\x010180838b3141d8bc4adca42d4586c12c6936	1	NULL	NULL	AUTO CREATE STATS	node	Table statistics refresh for system.public.transaction_activity	NULL	2025-07-14 10:25:45.893353+00
1089269419332796417	succeeded	2025-07-14 10:30:46.036629	NULL	NULL	\x010180838b3141d8bc4adca42d4586c12c6936	1	NULL	NULL	AUTO CREATE STATS	node	Table statistics refresh for system.public.job_info	NULL	2025-07-14 10:30:46.268983+00
1089270206827331585	succeeded	2025-07-14 10:34:46.360882	NULL	NULL	\x010180838b3141d8bc4adca42d4586c12c6936	1	NULL	NULL	AUTO CREATE STATS	node	Table statistics refresh for system.public.reports_meta	NULL	2025-07-14 10:34:46.566591+00
1089270207750504449	succeeded	2025-07-14 10:34:46.64262	NULL	NULL	\x010180838b3141d8bc4adca42d4586c12c6936	1	NULL	NULL	AUTO CREATE PARTIAL STATS	node	Partial statistics update for system.public.transaction_activity	NULL	2025-07-14 10:34:46.868609+00
1089270208715784193	succeeded	2025-07-14 10:34:46.937192	NULL	NULL	\x010180838b3141d8bc4adca42d4586c12c6936	1	NULL	NULL	AUTO CREATE PARTIAL STATS	node	Partial statistics update for system.public.statement_activity	NULL	2025-07-14 10:34:47.162664+00
1089270406355517441	succeeded	2025-07-14 10:35:47.252052	NULL	NULL	\x010180838b3141d8bc4adca42d4586c12c6936	1	NULL	NULL	AUTO CREATE PARTIAL STATS	node	Partial statistics update for system.public.job_info	NULL	2025-07-14 10:35:47.451719+00
1089270603902812161	succeeded	2025-07-14 10:36:47.538706	NULL	NULL	\x010180838b3141d8bc4adca42d4586c12c6936	1	NULL	NULL	AUTO CREATE STATS	node	Table statistics refresh for system.public.job_info	NULL	2025-07-14 10:36:47.817677+00
1089270801665982465	succeeded	2025-07-14 10:37:47.891232	NULL	NULL	\x010180838b3141d8bc4adca42d4586c12c6936	1	NULL	NULL	AUTO CREATE PARTIAL STATS	node	Partial statistics update for system.public.job_progress_history	NULL	2025-07-14 10:37:48.081459+00
1089272178856329217	succeeded	2025-07-14 10:44:48.176374	NULL	NULL	\x010180838b3141d8bc4adca42d4586c12c6936	1	NULL	NULL	AUTO CREATE STATS	node	Table statistics refresh for system.public.statement_activity	NULL	2025-07-14 10:44:48.698908+00
1089272180806352897	succeeded	2025-07-14 10:44:48.771479	NULL	NULL	\x010180838b3141d8bc4adca42d4586c12c6936	1	NULL	NULL	AUTO CREATE STATS	node	Table statistics refresh for system.public.transaction_activity	NULL	2025-07-14 10:44:49.252042+00
1089272379318042625	succeeded	2025-07-14 10:45:49.352441	NULL	NULL	\x010180838b3141d8bc4adca42d4586c12c6936	1	NULL	NULL	AUTO CREATE PARTIAL STATS	node	Partial statistics update for system.public.job_info	NULL	2025-07-14 10:45:49.5348+00
1089273756535160833	succeeded	2025-07-14 10:52:49.645753	NULL	NULL	\x010180838b3141d8bc4adca42d4586c12c6936	1	NULL	NULL	AUTO CREATE STATS	node	Table statistics refresh for system.public.reports_meta	NULL	2025-07-14 10:52:49.867142+00
1089273954154250241	succeeded	2025-07-14 10:53:49.954302	NULL	NULL	\x010180838b3141d8bc4adca42d4586c12c6936	1	NULL	NULL	AUTO CREATE PARTIAL STATS	node	Partial statistics update for system.public.statement_activity	NULL	2025-07-14 10:53:50.190823+00
1089273955143188481	succeeded	2025-07-14 10:53:50.256106	NULL	NULL	\x010180838b3141d8bc4adca42d4586c12c6936	1	NULL	NULL	AUTO CREATE PARTIAL STATS	node	Partial statistics update for system.public.transaction_activity	NULL	2025-07-14 10:53:50.487971+00
1089274939314962433	succeeded	2025-07-14 10:58:50.601495	NULL	NULL	\x010180838b3141d8bc4adca42d4586c12c6936	1	NULL	NULL	AUTO CREATE STATS	node	Table statistics refresh for system.public.job_progress	NULL	2025-07-14 10:58:50.820989+00
1089275136911802369	succeeded	2025-07-14 10:59:50.903265	NULL	NULL	\x010180838b3141d8bc4adca42d4586c12c6936	1	NULL	NULL	AUTO CREATE PARTIAL STATS	node	Partial statistics update for system.public.job_progress	NULL	2025-07-14 10:59:51.091952+00
1089275342098890753	succeeded	2025-07-14 11:00:53.512543	crdb_schedule	1084131516558508033	\x010180838b3141d8bc4adca42d4586c12c6936	1	NULL	NULL	AUTO SQL STATS COMPACTION	node	automatic SQL Stats compaction	NULL	2025-07-14 11:01:03.817369+00
1089280053142421505	succeeded	2025-07-14 11:24:51.217787	NULL	NULL	\x010180838b3141d8bc4adca42d4586c12c6936	1	NULL	NULL	AUTO CREATE PARTIAL STATS	node	Partial statistics update for system.public.job_info	NULL	2025-07-14 11:24:51.409587+00
1089280054025158657	succeeded	2025-07-14 11:24:51.48718	NULL	NULL	\x010180838b3141d8bc4adca42d4586c12c6936	1	NULL	NULL	AUTO CREATE PARTIAL STATS	node	Partial statistics update for system.public.reports_meta	NULL	2025-07-14 11:24:51.667725+00
1089280251524972545	succeeded	2025-07-14 11:25:51.759331	NULL	NULL	\x010180838b3141d8bc4adca42d4586c12c6936	1	NULL	NULL	AUTO CREATE PARTIAL STATS	node	Partial statistics update for system.public.reports_meta	NULL	2025-07-14 11:25:51.953009+00
1089283201685749761	succeeded	2025-07-14 11:40:52.076952	NULL	NULL	\x010180838b3141d8bc4adca42d4586c12c6936	1	NULL	NULL	AUTO CREATE PARTIAL STATS	node	Partial statistics update for system.public.job_progress	NULL	2025-07-14 11:40:52.236151+00
1089286938183892993	succeeded	2025-07-14 11:59:52.365695	NULL	NULL	\x010180838b3141d8bc4adca42d4586c12c6936	1	NULL	NULL	AUTO CREATE STATS	node	Table statistics refresh for system.public.job_info	NULL	2025-07-14 11:59:52.649449+00
1089287120133128193	succeeded	2025-07-14 12:00:47.883944	crdb_schedule	1084131516558508033	\x010180838b3141d8bc4adca42d4586c12c6936	1	NULL	NULL	AUTO SQL STATS COMPACTION	node	automatic SQL Stats compaction	NULL	2025-07-14 12:01:00.453797+00
1089287135985532929	succeeded	2025-07-14 12:00:52.729967	NULL	NULL	\x010180838b3141d8bc4adca42d4586c12c6936	1	NULL	NULL	AUTO CREATE STATS	node	Table statistics refresh for system.public.job_progress	NULL	2025-07-14 12:00:52.978212+00
1089287333738512385	succeeded	2025-07-14 12:01:53.079385	NULL	NULL	\x010180838b3141d8bc4adca42d4586c12c6936	1	NULL	NULL	AUTO CREATE STATS	node	Table statistics refresh for system.public.jobs	NULL	2025-07-14 12:01:53.526231+00
1089287532123258881	succeeded	2025-07-14 12:02:53.62161	NULL	NULL	\x010180838b3141d8bc4adca42d4586c12c6936	1	NULL	NULL	AUTO CREATE PARTIAL STATS	node	Partial statistics update for system.public.reports_meta	NULL	2025-07-14 12:02:53.78965+00
1089290482098176001	succeeded	2025-07-14 12:17:53.882504	NULL	NULL	\x010180838b3141d8bc4adca42d4586c12c6936	1	NULL	NULL	AUTO CREATE PARTIAL STATS	node	Partial statistics update for system.public.job_progress	NULL	2025-07-14 12:17:54.109958+00
1089290679730896897	succeeded	2025-07-14 12:18:54.195222	NULL	NULL	\x010180838b3141d8bc4adca42d4586c12c6936	1	NULL	NULL	AUTO CREATE PARTIAL STATS	node	Partial statistics update for system.public.job_info	NULL	2025-07-14 12:18:54.392125+00
1089291270551666689	succeeded	2025-07-14 12:21:54.499414	NULL	NULL	\x010180838b3141d8bc4adca42d4586c12c6936	1	NULL	NULL	AUTO CREATE PARTIAL STATS	node	Partial statistics update for system.public.reports_meta	NULL	2025-07-14 12:21:54.682967+00
1089291664676290561	succeeded	2025-07-14 12:23:54.777144	NULL	NULL	\x010180838b3141d8bc4adca42d4586c12c6936	1	NULL	NULL	AUTO CREATE PARTIAL STATS	node	Partial statistics update for system.public.job_info	NULL	2025-07-14 12:23:54.978242+00
1089296384334266369	succeeded	2025-07-14 12:47:55.10202	NULL	NULL	\x010180838b3141d8bc4adca42d4586c12c6936	1	NULL	NULL	AUTO CREATE PARTIAL STATS	node	Partial statistics update for system.public.reports_meta	NULL	2025-07-14 12:47:55.26231+00
1089296581812453377	succeeded	2025-07-14 12:48:55.367572	NULL	NULL	\x010180838b3141d8bc4adca42d4586c12c6936	1	NULL	NULL	AUTO CREATE PARTIAL STATS	node	Partial statistics update for system.public.job_progress	NULL	2025-07-14 12:48:55.536224+00
1089298962003132417	succeeded	2025-07-14 13:01:01.734606	crdb_schedule	1084131516558508033	\x010180838b3141d8bc4adca42d4586c12c6936	1	NULL	NULL	AUTO SQL STATS COMPACTION	node	automatic SQL Stats compaction	NULL	2025-07-14 13:01:12.808054+00
1089299138677211137	succeeded	2025-07-14 13:01:55.660777	NULL	NULL	\x010180838b3141d8bc4adca42d4586c12c6936	1	NULL	NULL	AUTO CREATE PARTIAL STATS	node	Partial statistics update for system.public.job_progress_history	NULL	2025-07-14 13:01:55.838403+00
1089301105681498113	succeeded	2025-07-14 13:11:55.942845	NULL	NULL	\x010180838b3141d8bc4adca42d4586c12c6936	1	NULL	NULL	AUTO CREATE STATS	node	Table statistics refresh for system.public.job_progress_history	NULL	2025-07-14 13:11:56.156924+00
1089303072745226241	succeeded	2025-07-14 13:21:56.243054	NULL	NULL	\x010180838b3141d8bc4adca42d4586c12c6936	1	NULL	NULL	AUTO CREATE PARTIAL STATS	node	Partial statistics update for system.public.job_info	NULL	2025-07-14 13:21:56.434401+00
1089304843128406017	succeeded	2025-07-14 13:30:56.521122	NULL	NULL	\x010180838b3141d8bc4adca42d4586c12c6936	1	NULL	NULL	AUTO CREATE PARTIAL STATS	node	Partial statistics update for system.public.reports_meta	NULL	2025-07-14 13:30:56.70863+00
