node_id	application_name	flags	statement_id	key	anonymized	count	first_attempt_count	max_retries	last_error	last_error_code	rows_avg	rows_var	idle_lat_avg	idle_lat_var	parse_lat_avg	parse_lat_var	plan_lat_avg	plan_lat_var	run_lat_avg	run_lat_var	service_lat_avg	service_lat_var	overhead_lat_avg	overhead_lat_var	bytes_read_avg	bytes_read_var	rows_read_avg	rows_read_var	rows_written_avg	rows_written_var	network_bytes_avg	network_bytes_var	network_msgs_avg	network_msgs_var	max_mem_usage_avg	max_mem_usage_var	max_disk_usage_avg	max_disk_usage_var	contention_time_avg	contention_time_var	cpu_sql_nanos_avg	cpu_sql_nanos_var	mvcc_step_avg	mvcc_step_var	mvcc_step_internal_avg	mvcc_step_internal_var	mvcc_seek_avg	mvcc_seek_var	mvcc_seek_internal_avg	mvcc_seek_internal_var	mvcc_block_bytes_avg	mvcc_block_bytes_var	mvcc_block_bytes_in_cache_avg	mvcc_block_bytes_in_cache_var	mvcc_key_bytes_avg	mvcc_key_bytes_var	mvcc_value_bytes_avg	mvcc_value_bytes_var	mvcc_point_count_avg	mvcc_point_count_var	mvcc_points_covered_by_range_tombstones_avg	mvcc_points_covered_by_range_tombstones_var	mvcc_range_key_count_avg	mvcc_range_key_count_var	mvcc_range_key_contained_points_avg	mvcc_range_key_contained_points_var	mvcc_range_key_skipped_points_avg	mvcc_range_key_skipped_points_var	implicit_txn	full_scan	sample_plan	database_name	exec_node_ids	kv_node_ids	used_follower_read	txn_fingerprint_id	index_recommendations	latency_seconds_min	latency_seconds_max	failure_count
1	$ internal cockroach zip		11490711589217214526	SELECT * FROM system.jobs		1	1	0	NULL	NULL	2644	NaN	0.000230834	NaN	1.375e-05	NaN	7.2125e-05	NaN	0.005515583	NaN	0.005604457	NaN	2.999000000000057e-06	NaN	608529	NaN	2644	NaN	0	NaN	0	NaN	0	NaN	1.09568e+06	NaN	0	NaN	0	NaN	958923	NaN	5342	NaN	9800	NaN	1	NaN	1	NaN	384529	NaN	0	NaN	0	NaN	461114	NaN	9800	NaN	0	NaN	0	NaN	0	NaN	0	NaN	f	t	"{""Children"": [], ""Name"": """"}"	system	{1}	{1}	f	2948611379942211477	{}	0.005604457	0.005604457	0
1	$ internal cockroach zip		11716445191422792421	"TABLE """".crdb_internal.create_statements"		1	1	0	NULL	NULL	403	NaN	0.00018825	NaN	9.458e-06	NaN	3.2083e-05	NaN	0.295524667	NaN	0.29557	NaN	3.79200000000246e-06	NaN	0	NaN	0	NaN	0	NaN	0	NaN	0	NaN	337920	NaN	0	NaN	0	NaN	1.365454e+06	NaN	0	NaN	0	NaN	0	NaN	0	NaN	0	NaN	0	NaN	0	NaN	0	NaN	0	NaN	0	NaN	0	NaN	0	NaN	0	NaN	f	f	"{""Children"": [], ""Name"": """"}"	system	{1}	{}	f	1514770718510173518	{}	0.29557	0.29557	0
1	$ internal cockroach zip	+	11958205181898166182	TABLE system.span_configurations		1	1	0	NULL	NULL	88	NaN	0.000149	NaN	1.0292e-05	NaN	2.9708e-05	NaN	0.000270083	NaN	0.000311334	NaN	1.251000000000019e-06	NaN	5068	NaN	88	NaN	0	NaN	0	NaN	0	NaN	20480	NaN	0	NaN	0	NaN	38329	NaN	115	NaN	357	NaN	1	NaN	1	NaN	71493	NaN	0	NaN	0	NaN	4111	NaN	357	NaN	0	NaN	0	NaN	0	NaN	0	NaN	f	t	"{""Children"": [], ""Name"": """"}"	system	{1}	{1}	f	1326507329447137293	{}	0.000311334	0.000311334	0
1	$ internal cockroach zip		12346196303585883628	TABLE crdb_internal.active_range_feeds		1	1	0	NULL	NULL	13	NaN	0.000344125	NaN	4.1417e-05	NaN	0.000278375	NaN	0.001171875	NaN	0.001511917	NaN	2.0250000000000086e-05	NaN	0	NaN	0	NaN	0	NaN	0	NaN	0	NaN	10240	NaN	0	NaN	0	NaN	580251	NaN	0	NaN	0	NaN	0	NaN	0	NaN	0	NaN	0	NaN	0	NaN	0	NaN	0	NaN	0	NaN	0	NaN	0	NaN	0	NaN	f	f	"{""Children"": [], ""Name"": """"}"	system	{1}	{}	f	2074513468632508999	{}	0.001511917	0.001511917	0
1	$ internal cockroach zip		12411593251303314468	TABLE system.replication_constraint_stats		1	1	0	NULL	NULL	0	NaN	0.000362459	NaN	8.459e-06	NaN	4.7166e-05	NaN	0.000236833	NaN	0.000294791	NaN	2.332999999999979e-06	NaN	0	NaN	0	NaN	0	NaN	0	NaN	0	NaN	20480	NaN	0	NaN	0	NaN	4917	NaN	0	NaN	0	NaN	1	NaN	1	NaN	75859	NaN	0	NaN	0	NaN	0	NaN	0	NaN	0	NaN	0	NaN	0	NaN	0	NaN	f	t	"{""Children"": [], ""Name"": """"}"	system	{1}	{1}	f	1991278708307086223	{}	0.000294791	0.000294791	0
1	$ internal cockroach zip		12439646060028448615	TABLE crdb_internal.cluster_queries		1	1	0	NULL	NULL	1	NaN	0.000182041	NaN	1.375e-05	NaN	3.9916e-05	NaN	0.001963917	NaN	0.0020205	NaN	2.917000000000284e-06	NaN	0	NaN	0	NaN	0	NaN	0	NaN	0	NaN	10240	NaN	0	NaN	0	NaN	32915	NaN	0	NaN	0	NaN	0	NaN	0	NaN	0	NaN	0	NaN	0	NaN	0	NaN	0	NaN	0	NaN	0	NaN	0	NaN	0	NaN	f	f	"{""Children"": [], ""Name"": """"}"	system	{1}	{}	f	1963049423738360012	{}	0.0020205	0.0020205	0
1	$ internal cockroach zip		12485868116603823007	TABLE crdb_internal.cluster_replication_node_stream_checkpoints		1	1	0	NULL	NULL	0	NaN	0.000399041	NaN	1.7334e-05	NaN	7.7458e-05	NaN	0.000246208	NaN	0.000344917	NaN	3.916999999999983e-06	NaN	0	NaN	0	NaN	0	NaN	0	NaN	0	NaN	10240	NaN	0	NaN	0	NaN	67874	NaN	0	NaN	0	NaN	0	NaN	0	NaN	0	NaN	0	NaN	0	NaN	0	NaN	0	NaN	0	NaN	0	NaN	0	NaN	0	NaN	f	f	"{""Children"": [], ""Name"": """"}"	system	{1}	{}	f	1934878523611905076	{}	0.000344917	0.000344917	0
1	$ internal cockroach zip		12678962957208387330	TABLE crdb_internal.node_build_info		1	1	0	NULL	NULL	7	NaN	0.000214917	NaN	1.5417e-05	NaN	8.3667e-05	NaN	0.000173209	NaN	0.000275625	NaN	3.3319999999999877e-06	NaN	0	NaN	0	NaN	0	NaN	0	NaN	0	NaN	10240	NaN	0	NaN	0	NaN	56331	NaN	0	NaN	0	NaN	0	NaN	0	NaN	0	NaN	0	NaN	0	NaN	0	NaN	0	NaN	0	NaN	0	NaN	0	NaN	0	NaN	f	f	"{""Children"": [], ""Name"": """"}"	system	{1}	{}	f	1758689189884158121	{}	0.000275625	0.000275625	0
1	$ internal cockroach zip		12728636240717262209	TABLE system.rangelog		1	1	0	NULL	NULL	292	NaN	0.000224583	NaN	6.583e-06	NaN	3.4458e-05	NaN	0.000919208	NaN	0.000961583	NaN	1.3339999999999706e-06	NaN	218435	NaN	292	NaN	0	NaN	0	NaN	0	NaN	358400	NaN	0	NaN	0	NaN	188752	NaN	1752	NaN	1752	NaN	1	NaN	1	NaN	174713	NaN	0	NaN	0	NaN	145125	NaN	1752	NaN	0	NaN	0	NaN	0	NaN	0	NaN	f	t	"{""Children"": [], ""Name"": """"}"	system	{1}	{1}	f	520610075136307754	{}	0.000961583	0.000961583	0
1	$ internal cockroach zip		12790298448252994473	TABLE crdb_internal.node_execution_insights		1	1	0	NULL	NULL	1000	NaN	0.000186833	NaN	1.125e-05	NaN	4.75e-05	NaN	0.010645417	NaN	0.010709668	NaN	5.50099999999977e-06	NaN	0	NaN	0	NaN	0	NaN	0	NaN	0	NaN	810432	NaN	0	NaN	0	NaN	2.918589e+06	NaN	0	NaN	0	NaN	0	NaN	0	NaN	0	NaN	0	NaN	0	NaN	0	NaN	0	NaN	0	NaN	0	NaN	0	NaN	0	NaN	f	f	"{""Children"": [], ""Name"": """"}"	system	{1}	{}	f	440477063048666114	{}	0.010709668	0.010709668	0
