store_id	name	value
1	kv.replica_read_batch_evaluate.latency-p99.9	903834.4315965758
1	raft.commands.pending	0
1	kv.tenant_rate_limit.num_tenants	0
1	kv.rangefeed.scheduler.system.latency-p99.99	265294.8464431894
1	storage.batch-commit.mem-stall.duration	0
1	storeliveness.callbacks.processing_duration-p99	0
1	storeliveness.transport.receive-queue-bytes	0
1	queue.replicate.process.failure	107
1	admission.wait_durations.snapshot_ingest-p90	0
1	admission.errored.kv-stores	0
1	valcount	2.170554e+06
1	storage.category-pebble-manifest.bytes-written	211750
1	raft.process.handleready.latency-p99	378706.43307475984
1	storage.wal.fsync.latency-p99.9	1.729472565001685e+07
1	storage.iterator.category-rangefeed.block-load.bytes	4.6342784e+07
1	admission.wait_durations.kv-stores-p99.999	10000
1	storage.iterator.category-scan-background.block-load.bytes	1.84274996e+09
1	queue.gc.info.transactionresolvefailed	0
1	admission.wait_durations.elastic-stores-max	0
1	admission.wait_durations.elastic-stores.bulk-low-pri-p75	0
1	queue.gc.info.clearrangefailed	0
1	queue.replicate.removedecommissioningnonvoterreplica	0
1	admission.admitted.kv-stores.user-high-pri	115165
1	storeliveness.callbacks.processing_duration-p75	0
1	queue.gc.info.transactionspangcpending	0
1	storage.sstable.compression.none.count	0
1	storage.iterator.category-mvcc-gc.block-load.bytes	2.933241071e+09
1	storage.l1-level-score	0
1	admission.wait_durations.kv-stores.locking-normal-pri-max	10000
1	queue.gc.info.transactionspangcstaging	0
1	raft.rcvd.stepped_bytes	0
1	rebalancing.replicas.queriespersecond-p99.9	1026.4618881425981
1	admission.wait_durations.elastic-stores.bulk-normal-pri-p99.99	0
1	raft.rcvd.prevote	0
1	admission.wait_durations.kv-stores.user-high-pri-p75	7647.058823529411
1	storage.category-unspecified.bytes-written	5907
1	rebalancing.writespersecond	577.3127449247957
1	rebalancing.replicas.cpunanospersecond-p99	3.3705457349776877e+06
1	queue.lease.purgatory	0
1	storeliveness.heartbeat.successes	26735
1	rebalancing.replicas.queriespersecond-count	159323
1	queue.gc.pending	0
1	kv.concurrency.latch_conflict_wait_durations-p99.9	1.4208308325339198e+07
1	admission.wait_durations.snapshot_ingest-p99.99	0
1	raft.flows.entered.state_replicate	87
1	admission.granter.io_tokens_taken.kv	5.951829665e+09
1	storeliveness.transport.receive-queue-size	0
1	addsstable.delay.total	142625
1	storage.secondary-cache.reads-total	0
1	queue.replicate.replacedecommissioningreplica.success	0
1	kv.closed_timestamp.policy.lead_for_global_reads_latency_less_than_40ms	0
1	raft.scheduler.latency-p90	17477.504022338882
1	admission.wait_durations.elastic-stores-p50	0
1	storage.compactions.cancelled.bytes	0
1	queue.gc.info.enqueuehighpriority	0
1	rangekeycount	13
1	storage.iterator.block-load.bytes	5.96449393085e+11
1	queue.gc.info.numkeysaffected	1.104766e+06
1	raft.storage.read_bytes	0
1	kv.replica_write_batch_evaluate.latency-sum	1.65909707814e+11
1	raft.dropped_leader	0
1	kv.closed_timestamp.policy.lag_by_cluster_setting	64
1	raft.flows.entered.state_probe	0
1	kv.closed_timestamp.policy.lead_for_global_reads_latency_less_than_260ms	0
1	raft.replication.latency-p99.999	3.625117049988527e+07
1	storage.wal.failover.write_and_sync.latency-p99.99	0
1	admission.errored.kv-stores.high-pri	0
1	storage.iterator.category-pebble-compaction.block-load.bytes	3.153138949e+09
1	raft.process.commandcommit.latency-p50	14004.886396940128
1	admission.wait_durations.snapshot_ingest-avg	0
1	admission.wait_queue_length.kv-stores.high-pri	0
1	admission.wait_durations.kv-stores-p75	7499.765015508977
1	kv.replica_write_batch_evaluate.latency-p99.99	3.4863652276780806e+06
1	storage.iterator.category-replication.block-load.latency-sum	4.114229e+06
1	admission.admitted.elastic-stores	1051
1	raft.scheduler.latency-p50	5889.847009735744
1	queue.replicate.purgatory	0
1	kv.replica_read_batch_evaluate.latency-avg	65544.81580914084
1	storage.secondary-cache.write-back-failures	0
1	storage.iterator.category-scan-regular.block-load.latency-sum	1.01394692053e+11
1	storage.iterator.category-pebble-compaction.block-load.cached-bytes	1.9916979e+07
1	storage.iterator.internal.seeks	2.7061758e+07
1	kv.replica_write_batch_evaluate.latency-avg	47086.208333333336
1	replicas.reserved	0
1	admission.wait_durations.elastic-stores.low-pri-count	1051
1	queue.consistency.process.success	24
1	storage.disk.write.count	0
1	storage.compactions.duration	1.15802881876e+11
1	storage.wal.fsync.latency-max	2.3585744809029274e+07
1	raft.process.applycommitted.latency-count	1.419216e+06
1	raft.process.commandcommit.latency-sum	4.5496415489e+10
1	queue.gc.info.abortspanconsidered	0
1	txnwaitqueue.query.wait_time-p90	0
1	storage.disk.read.time	0
1	raft.rcvd.voteresp	0
1	rocksdb.flushed-bytes	1.99434589e+08
1	txnwaitqueue.query.wait_time-sum	5.5984750132e+10
1	kv.replica_write_batch_evaluate.latency-p99.999	5.568813990945262e+06
1	raft.sent.bytes	0
1	kv.rangefeed.output_loop_unbuffered_registration_nanos	0
1	kv.allocator.load_based_lease_transfers.cannot_find_better_candidate	0
1	requests.backpressure.split	0
1	admission.wait_durations.kv-stores-count	964872
1	storage.value_separation.blob_files.count	0
1	raft.process.handleready.latency-p75	47882.053803136405
1	capacity.available	7.2886429696e+11
1	rocksdb.block.cache.misses	3.7130704e+07
1	storeliveness.callbacks.processing_duration-p99.999	0
1	kv.closed_timestamp.policy.lead_for_global_reads_latency_less_than_140ms	0
1	queue.replicate.removedeadreplica.success	0
1	capacity.used	4.24626994e+08
1	admission.wait_durations.elastic-stores.low-pri-p75	7727.272727272727
1	rebalancing.replicas.cpunanospersecond-avg	524382.7389017503
1	kv.rangefeed.scheduler.normal.latency-p75	30001.958702080254
1	queue.replicate.voterdemotions	0
1	storage.l5-level-size	2.5157828e+07
1	leases.error	0
1	raft.replication.latency-sum	7.408944138445e+12
1	kv.closed_timestamp.policy.lead_for_global_reads_latency_less_than_80ms	0
1	storage.iterator.category-mvcc-gc.block-load.latency-sum	8.81223913e+08
1	range.snapshots.sent-bytes	0
1	queue.gc.info.transactionspangccommitted	5
1	kv.allocator.load_based_replica_rebalancing.delta_not_significant	0
1	ranges	64
1	storage.wal.fsync.latency-p50	4.07192118226601e+06
1	admission.wait_queue_length.elastic-stores.bulk-low-pri	0
1	rocksdb.block.cache.hits	935111
1	storage.wal.fsync.latency-p75	4.309027777777778e+06
1	storage.secondary-cache.reads-partial-hit	0
1	range.snapshots.recovery.rcvd-bytes	0
1	storeliveness.callbacks.processing_duration-max	0
1	queue.merge.purgatory	0
1	kv.concurrency.latch_conflict_wait_durations-p99	9.085429463176813e+06
1	raft.process.commandcommit.latency-avg	29985.979383065784
1	leases.requests.latency-p50	9.364528048610747e+06
1	admission.wait_durations.elastic-stores.low-pri-p50	5000
1	raft.process.applycommitted.latency-p99.99	2.566569321218615e+06
1	queue.replicate.removedecommissioningreplica	0
1	txnwaitqueue.query.wait_time-max	0
1	kv.tenant_rate_limit.current_blocked	0
1	intents.abort-attempts	17
1	storeliveness.support_from.stores	1
1	admission.wait_durations.kv-stores.normal-pri-p50	5000.475059382423
1	kv.replica_read_batch_evaluate.latency-p99	374638.3821902541
1	replicas.leaders_not_leaseholders	0
1	txnwaitqueue.pusher.wait_time-p99.999	0
1	storage.l6-level-score	1.0187466599898098
1	replicas.leaseholders	64
1	kv.replica_write_batch_evaluate.latency-p50	30698.26975513998
1	replicas.leaders_not_fortified	2
1	storage.disk-slow	0
1	rebalancing.readspersecond	26942.542814498953
1	kv.loadsplitter.nosplitkey	0
1	raft.rcvd.transferleader	0
1	admission.wait_durations.elastic-stores-p99	0
1	queue.lease.pending	0
1	admission.wait_durations.elastic-stores.bulk-low-pri-sum	0
1	txnwaitqueue.pusher.wait_time-sum	5.7228570118e+10
1	admission.admitted.elastic-stores.bulk-low-pri	0
1	range.raftleadertransfers	0
1	admission.requested.kv-stores.high-pri	5337
1	raft.dropped	82
1	storage.iterator.category-range-snap.block-load.latency-sum	0
1	kv.rangefeed.scheduler.normal.latency-sum	2.741067e+09
1	storage.shared-storage.read	0
1	storage.iterator.category-crdb-unknown.block-load.bytes	3.6179472282e+10
1	queue.gc.info.intenttxns	0
1	exportrequest.delay.total	0
1	admission.wait_durations.kv-stores.user-high-pri-avg	0
1	admission.wait_durations.kv-stores.normal-pri-p99.999	10000
1	queue.replicate.replacedeadreplica.success	0
1	storage.l2-level-size	0
1	kv.closed_timestamp.policy_change	0
1	queue.gc.info.abortspangcnum	3
1	range.snapshots.recv-unusable	0
1	storage.iterator.category-range-snap.block-load.cached-bytes	0
1	kv.rangefeed.closed_timestamp.slow_ranges	0
1	kv.rangefeed.budget_allocation_blocked	0
1	admission.wait_durations.snapshot_ingest-p75	0
1	kv.allocator.load_based_replica_rebalancing.should_transfer	0
1	range.snapshots.delegate.failures	0
1	queue.gc.info.resolvefailed	0
1	txnwaitqueue.pusher.wait_time-p99.9	0
1	queue.replicagc.process.failure	0
1	txn.server_side_retry.write_evaluation.success	0
1	queue.tsmaintenance.process.failure	0
1	storage.wal.fsync.latency-p99.99	2.3585744809029274e+07
1	txnrecovery.failures	0
1	raft.scheduler.latency-p99.99	2.182644728397485e+06
1	admission.wait_durations.kv-stores-max	10000
1	txnwaitqueue.pusher.slow	0
1	queue.replicate.addreplica	0
1	storage.keys.tombstone.count	63110
1	raft.process.handleready.latency-p99.99	3.946300827725823e+06
1	admission.wait_durations.kv-stores.high-pri-p75	8333.333333333334
1	range.snapshots.cross-region.rcvd-bytes	0
1	addsstable.applications	3
1	raft.entrycache.size	3619
1	admission.admitted.kv-stores	964872
1	admission.wait_durations.elastic-stores.bulk-normal-pri-p90	0
1	kv.rangefeed.closed_timestamp_max_behind_nanos	6.026311e+09
1	tscache.skl.pages	3
1	admission.wait_durations.kv-stores-p99.9	9989.660682394962
1	kv.tenant_rate_limit.write_batches_admitted	0
1	raft.process.applycommitted.latency-p99	239113.09489335874
1	admission.wait_durations.kv-stores.user-high-pri-p50	5294.117647058823
1	txnwaitqueue.query.wait_time-avg	0
1	admission.wait_durations.kv-stores.locking-normal-pri-p90	8977.272727272728
1	raft.scheduler.latency-p75	8834.492350486787
1	queue.gc.info.transactionspangcprepared	0
1	intents.resolve-attempts	167696
1	storage.wal.fsync.latency-sum	1.320616831282e+12
1	admission.wait_durations.kv-stores.high-pri-sum	0
1	admission.wait_durations.elastic-stores.bulk-low-pri-count	0
1	txnwaitqueue.pusher.wait_time-p99	0
1	kv.closed_timestamp.policy.lead_for_global_reads_latency_less_than_120ms	0
1	range.splits	28
1	storage.write-stalls	0
1	syscount	544
1	raft.process.logcommit.latency-p99	1.0701587112163395e+07
1	txn.server_side.1PC.failure	0
1	admission.wait_durations.kv-stores.normal-pri-max	10000
1	queue.gc.info.abortspanscanned	3
1	storage.wal.fsync.latency-p99	7.200161430506954e+06
1	range.snapshots.cross-zone.rcvd-bytes	0
1	raft.flows.state_probe	0
1	kv.allocator.load_based_replica_rebalancing.missing_stats_for_existing_store	0
1	range.snapshots.recv-queue	0
1	admission.admitted.kv-stores.high-pri	5337
1	rocksdb.table-readers-mem-estimate	18352
1	admission.wait_durations.kv-stores.high-pri-p50	5000
1	leases.requests.latency-p90	1.3360820332562527e+07
1	storage.iterator.category-pebble-ingest.block-load.latency-sum	7501
1	rangevalbytes	0
1	admission.requested.kv-stores.user-high-pri	115165
1	raft.process.logcommit.latency-sum	6.862069734173e+12
1	admission.wait_durations.kv-stores.high-pri-p99.999	10000
1	storeliveness.support_withdraw.failures	0
1	admission.wait_durations.elastic-stores.bulk-normal-pri-count	0
1	storage.disk.weightedio.time	0
1	rebalancing.replicas.cpunanospersecond-p99.999	2.711031178625178e+08
1	admission.wait_durations.kv-stores.normal-pri-sum	0
1	rebalancing.replicas.queriespersecond-p90	0.9239747248004844
1	admission.l0_compacted_bytes.kv	1.99035036e+08
1	storage.l4-level-size	0
1	storage.l4-level-score	0
1	admission.wait_queue_length.elastic-stores	0
1	admission.wait_durations.kv-stores.locking-normal-pri-p99.99	10000
1	storage.l3-level-score	0
1	raft.ticks	53466
1	kv.split.estimated_stats	8
1	addsstable.delay.enginebackpressure	6125
1	storage.keys.range-key-set.count	19
1	admission.admitted.elastic-stores.bulk-normal-pri	0
1	storage.l2-level-score	0
1	admission.wait_queue_length.kv-stores.user-high-pri	0
1	raft.process.applycommitted.latency-p75	24217.149619365624
1	raft.commands.reproposed.new-lai	0
1	kv.replica_write_batch_evaluate.latency-p99.9	1.0811807510766068e+06
1	queue.replicate.removedecommissioningvoterreplica	0
1	intentresolver.intents.failed	386
1	queue.replicate.addreplica.error	101
1	replicas.leaders_invalid_lease	0
1	raft.rcvd.heartbeat	0
1	txnwaitqueue.query.wait_time-p99	0
1	txnwaitqueue.query.wait_time-count	1603
1	leases.requests.latency-p99.99	1.4208308325339198e+07
1	raft.timeoutcampaign	0
1	admission.wait_durations.elastic-stores-count	1051
1	queue.replicagc.pending	0
1	leases.leader	62
1	storage.iterator.category-replication.block-load.bytes	1.0795203e+07
1	queue.replicate.addvoterreplica	0
1	txnwaitqueue.query.wait_time-p99.99	0
1	queue.gc.info.intentsconsidered	0
1	replicas.uninitialized	0
1	storage.batch-commit.count	1.958049e+06
1	kv.rangefeed.scheduler.system.latency-p50	16816.01874984011
1	raft.replication.latency-p50	6.344308650132322e+06
1	raft.entrycache.read_bytes	2.12623829e+09
1	range.snapshots.recovery.sent-bytes	0
1	keycount	1.524252e+06
1	raft.fortification.skipped_no_support	7457
1	admission.wait_durations.kv-stores.normal-pri-p99.9	9989.548693586697
1	queue.split.purgatory	0
1	raft.quota_pool.percent_used-count	159022
1	raft.process.handleready.latency-p99.999	7.038135554931545e+06
1	raft.process.applycommitted.latency-p99.999	3.4863652276780806e+06
1	storage.wal.failover.write_and_sync.latency-p90	0
1	kv.loadsplitter.popularkey	0
1	storeliveness.support_withdraw.successes	77
1	raft.replication.latency-max	3.625117049988527e+07
1	raft.quota_pool.percent_used-p90	0
1	replicas.leaders	64
1	storeliveness.message_handle.successes	53470
1	storage.wal.failover.write_and_sync.latency-p99.9	0
1	storage.iterator.category-crdb-unknown.block-load.cached-bytes	1.0802593136e+10
1	raft.quota_pool.percent_used-max	0
1	raft.process.handleready.latency-count	4.60533e+06
1	kv.concurrency.max_lock_hold_duration_nanos	0
1	storage.iterator.category-intent-resolution.block-load.bytes	904085
1	storage.disk.read.bytes	0
1	admission.errored.kv-stores.normal-pri	0
1	raft.rcvd.dropped	0
1	kv.rangefeed.scheduler.system.queue_size	0
1	admission.wait_durations.kv-stores.user-high-pri-sum	0
1	addsstable.copies	0
1	queue.replicate.removedeadreplica	0
1	raft.process.handleready.latency-max	7.038135554931545e+06
1	admission.wait_queue_length.elastic-stores.bulk-normal-pri	0
1	kv.rangefeed.scheduled_processor.queue_timeout	0
1	raft.flows.state_snapshot	0
1	storage.iterator.category-unknown.block-load.bytes	0
1	admission.granter.elastic_io_tokens_available.kv	1.5372286728091293e+17
1	leases.liveness	1
1	storage.l1-level-size	0
1	admission.wait_durations.elastic-stores.low-pri-p90	9090.90909090909
1	storage.iterator.category-crdb-unknown.block-load.latency-sum	1.342295097e+10
1	storage.l0-sublevels	0
1	addsstable.aswrites	1
1	storage.disk.write-max.bytespersecond	0
1	queue.replicate.rebalancenonvoterreplica	0
1	admission.wait_durations.elastic-stores.low-pri-max	10000
1	rebalancing.replicas.cpunanospersecond-max	2.7277973905842555e+08
1	kv.concurrency.max_lock_wait_queue_waiters_for_lock	0
1	kv.split.total_bytes_estimates	15397
1	storage.batch-commit.l0-stall.duration	0
1	queue.gc.info.clearrangesuccess	5
1	raft.rcvd.fortifyleaderresp	0
1	storage.disk.iopsinprogress	0
1	kv.replica_read_batch_evaluate.dropped_latches_before_eval	9.153833e+06
1	queue.raftlog.processingnanos	1.74156547068e+11
1	ranges.decommissioning	0
1	range.snapshots.upreplication.rcvd-bytes	0
1	raftlog.size.max	74267
1	kv.concurrency.lock_wait_queue_waiters	0
1	kv.rangefeed.scheduler.normal.latency-p90	73684.58286079316
1	storage.iterator.category-rangefeed.block-load.latency-sum	3.0643559e+07
1	kv.rangefeed.buffered_registrations	13
1	queue.raftlog.pending	0
1	admission.wait_durations.kv-stores-p99.99	9999.060062035906
1	storage.wal.failover.primary.duration	0
1	admission.wait_durations.elastic-stores.bulk-normal-pri-sum	0
1	admission.wait_durations.elastic-stores.low-pri-sum	0
1	admission.wait_durations.elastic-stores-p99.99	0
1	leases.epoch	0
1	storage.single-delete.ineffectual	0
1	intentresolver.finalized_txns.failed	0
1	storage.value_separation.value_bytes.referenced	0
1	rebalancing.replicas.queriespersecond-sum	683518.0714399427
1	intentage	-5896
1	requests.slow.lease	0
1	kv.rangefeed.scheduler.system.latency-sum	1.845151e+09
1	rebalancing.replicas.cpunanospersecond-p90	613815.3689006089
1	raft.process.logcommit.latency-p99.99	2.868316813342006e+07
1	admission.wait_durations.kv-stores.normal-pri-count	827336
1	queue.gc.info.transactionspanscanned	6
1	admission.raft.paused_replicas_dropped_msgs	0
1	storage.disk.write.bytes	0
1	leases.success	20894
1	replicas.asleep	0
1	kv.concurrency.locks_with_wait_queues	0
1	rebalancing.writebytespersecond	95334.12629651837
1	admission.errored.elastic-stores.low-pri	0
1	admission.wait_durations.elastic-stores.low-pri-p99	10000
1	raft.rcvd.bytes	0
1	raft.replication.latency-p90	8.41739565168373e+06
1	admission.wait_durations.kv-stores.user-high-pri-max	10000
1	storage.l0-num-files	0
1	raftlog.truncated	983141
1	raft.process.logcommit.latency-count	951801
1	rocksdb.bloom.filter.prefix.useful	1.572115e+06
1	admission.wait_durations.elastic-stores.bulk-low-pri-max	0
1	queue.lease.process.success	107
1	storage.flush.ingest.table.bytes	0
1	queue.split.processingnanos	8.57555417e+08
1	raft.flows.entered.state_snapshot	0
1	kv.tenant_rate_limit.read_bytes_admitted	0
1	storage.write-stall-nanos	0
1	storage.iterator.category-rangefeed.block-load.cached-bytes	1.184371e+06
1	kv.replica_read_batch_evaluate.latency-max	1.4208308325339198e+07
1	sysbytes	36122
1	admission.requested.elastic-stores	1051
1	raft.process.logcommit.latency-p90	8.31192767284185e+06
1	storage.shared-storage.write	0
1	admission.wait_durations.kv-stores.locking-normal-pri-avg	0
1	raft.process.logcommit.latency-avg	6.266045117011278e+06
1	kv.loadsplitter.cleardirection	0
1	kv.concurrency.avg_lock_wait_duration_nanos	0
1	txnwaitqueue.query.wait_time-p50	0
1	queue.gc.processingnanos	6.584367462e+09
1	rocksdb.read-amplification	2
1	range.snapshots.rebalancing.sent-bytes	0
1	intentcount	0
1	kv.concurrency.latch_conflict_wait_durations-p75	5.29118352809829e+06
1	kv.allocator.load_based_lease_transfers.delta_not_significant	0
1	admission.wait_durations.elastic-stores-p75	0
1	kv.tenant_rate_limit.write_requests_admitted	0
1	admission.requested.kv-stores	964872
1	storage.iterator.external.seeks	2.7072114e+07
1	storage.wal.fsync.latency-avg	4.1645838098391676e+06
1	admission.wait_durations.kv-stores.locking-normal-pri-p50	5000
1	admission.wait_durations.snapshot_ingest-sum	0
1	storage.sstable.compression.zstd.count	0
1	queue.raftsnapshot.process.success	0
1	storage.l0-bytes-flushed	1.99434589e+08
1	queue.replicate.removevoterreplica	0
1	storage.write-amplification	17.16323843534569
1	range.snapshots.recv-failed	0
1	range.merges	23
1	rebalancing.replicas.queriespersecond-p99	22.323271941976483
1	admission.admitted.elastic-stores.low-pri	1051
1	queue.gc.info.pushtxn	0
1	admission.wait_durations.kv-stores.high-pri-p99.99	10000
1	kv.concurrency.latch_conflict_wait_durations-count	285921
1	range.removes	0
1	admission.wait_durations.elastic-stores.bulk-low-pri-p99.999	0
1	rebalancing.replicas.cpunanospersecond-sum	8.338057607209814e+10
1	admission.errored.elastic-stores	0
1	queue.replicate.rebalancereplica	0
1	leases.requests.latency-sum	3.37396814065e+11
1	admission.granter.io_tokens_exhausted_duration.kv	0
1	storage.wal.failover.write_and_sync.latency-p50	0
1	raft.scheduler.latency-avg	10355.520238039013
1	admission.granter.io_tokens_returned.kv	3.576702811e+09
1	range.snapshots.send-in-progress	0
1	txnrecovery.successes.pending	0
1	kv.rangefeed.scheduler.normal.latency-p99	237602.60922702236
1	raft.replication.latency-count	985153
1	queue.split.span_config_based	7
1	storage.wal.failover.write_and_sync.latency-max	0
1	queue.replicate.removereplica.error	0
1	queue.replicate.rebalancevoterreplica	0
1	kv.replica_read_batch_evaluate.latency-p99.99	6.385103748715419e+06
1	admission.wait_durations.elastic-stores.bulk-low-pri-p50	0
1	kv.concurrency.latch_conflict_wait_durations-p90	6.902087261969852e+06
1	kv.closed_timestamp.policy.lead_for_global_reads_latency_less_than_240ms	0
1	queue.merge.process.success	23
1	storage.batch-commit.sem-wait.duration	7.64339794e+08
1	raft.entrycache.accesses	475736
1	admission.wait_durations.elastic-stores.bulk-normal-pri-p50	0
1	admission.granter.elastic_io_tokens_exhausted_duration.kv	0
1	raft.process.handleready.latency-p99.9	1.526686101012706e+06
1	range.snapshots.cross-zone.sent-bytes	0
1	txnwaitqueue.deadlocks_total	38
1	storage.secondary-cache.size	0
1	admission.wait_durations.kv-stores-p90	8999.906006203591
1	rocksdb.ingested-bytes	3.6457362e+07
1	range.snapshots.applied-voter	0
1	range.snapshots.delegate.in-progress	0
1	rebalancing.queriespersecond	2884.870657384157
1	range.snapshots.rcvd-bytes	0
1	storage.block-load.queued	0
1	lockbytes	0
1	leases.requests.latency-max	1.4208308325339198e+07
1	txn.server_side_retry.read_evaluation.failure	8936
1	queue.replicate.process.success	287
1	storage.l6-level-size	2.774818e+08
1	rebalancing.requestspersecond	3388.7638982237986
1	kv.replica_write_batch_evaluate.latency-p90	72999.16915442886
1	queue.replicate.removereplica	0
1	raft.loaded_entries.bytes	0
1	keybytes	1.00392478e+08
1	admission.wait_durations.kv-stores.user-high-pri-p99.999	10000
1	txnrecovery.attempts.pending	0
1	kv.rangefeed.registrations	13
1	storage.marked-for-compaction-files	0
1	raft.scheduler.latency-p99.9	388372.1956062257
1	kv.rangefeed.closed_timestamp.slow_ranges.cancelled	0
1	raft.rcvd.timeoutnow	0
1	raft.rcvd.prevoteresp	0
1	storage.batch-commit.duration	2.02309644431e+12
1	range.snapshots.recv-total-in-progress	0
1	livebytes	1.342788523e+09
1	kv.replica_read_batch_evaluate.latency-p90	117986.89530361543
1	leases.preferences.violating	0
1	storage.l2-bytes-ingested	0
1	queue.gc.info.numrangekeysaffected	83
1	queue.replicate.removenonvoterreplica	0
1	storeliveness.callbacks.processing_duration-count	0
1	raft.process.applycommitted.latency-p99.9	1.3347519494932445e+06
1	raft.entrycache.bytes	1.296598e+06
1	storage.iterator.category-unknown.block-load.latency-sum	0
1	kv.replica_write_batch_evaluate.latency-p75	38225.640940683385
1	range.snapshots.recv-queue-bytes	0
1	txnwaitqueue.pusher.wait_time-p99.99	0
1	admission.errored.kv-stores.locking-normal-pri	0
1	admission.errored.kv-stores.user-high-pri	0
1	storage.l4-bytes-ingested	0
1	storage.value_separation.value_bytes.unreferenced	0
1	storage.iterator.category-batch-eval.block-load.latency-sum	2.2925319325e+10
1	queue.split.process.failure	0
1	txn.server_side_retry.uncertainty_interval_error.failure	0
1	raft.process.logcommit.latency-p99.999	3.625117049988527e+07
1	storage.secondary-cache.reads-full-hit	0
1	lockcount	0
1	raft.process.handleready.latency-p90	94097.06692342671
1	queue.replicate.removelearnerreplica	0
1	kv.rangefeed.scheduler.system.latency-p99	265294.8464431894
1	kv.closed_timestamp.policy.lead_for_global_reads_latency_equal_or_greater_than_300ms	0
1	storage.iterator.category-backup.block-load.bytes	0
1	txnwaitqueue.query.wait_time-p99.9	0
1	storage.iterator.category-pebble-compaction.block-load.latency-sum	2.126591873e+09
1	storage.wal.fsync.latency-count	259088
1	kv.concurrency.latch_conflict_wait_durations-p99.999	1.795714494371637e+07
1	kv.rangefeed.scheduler.normal.latency-p99.99	265294.8464431894
1	queue.replicate.removedeadnonvoterreplica	0
1	admission.wait_durations.kv-stores.normal-pri-p99	9900.237529691212
1	queue.gc.info.transactionspangcaborted	0
1	admission.wait_durations.kv-stores.normal-pri-avg	0
1	queue.replicate.processingnanos	1.693944507e+09
1	admission.wait_durations.elastic-stores.bulk-normal-pri-p99.9	0
1	range.recoveries	0
1	txnwaitqueue.pusher.wait_time-p50	0
1	raft.quota_pool.percent_used-p99.99	0
1	kv.allocator.load_based_lease_transfers.existing_not_overfull	0
1	admission.wait_queue_length.kv-stores.locking-normal-pri	0
1	admission.wait_durations.kv-stores.high-pri-p90	8333.333333333334
1	rebalancing.range.rebalances	0
1	storeliveness.callbacks.processing_duration-sum	0
1	storage.iterator.block-load.cached-bytes	2.0377287549e+10
1	raft.replication.latency-p99	1.0942742521856483e+07
1	storeliveness.callbacks.processing_duration-p99.9	0
1	raft.process.logcommit.latency-p75	7.1918327856876645e+06
1	admission.wait_durations.kv-stores.high-pri-avg	0
1	storeliveness.callbacks.processing_duration-p50	0
1	admission.wait_durations.kv-stores.locking-normal-pri-sum	0
1	admission.wait_durations.elastic-stores.bulk-low-pri-p99.99	0
1	tscache.skl.rotations	60
1	leases.requests.latency-count	20894
1	queue.replicagc.removereplica	0
1	kv.closed_timestamp.policy.lead_for_global_reads_latency_less_than_300ms	0
1	kv.closed_timestamp.policy.lead_for_global_reads_latency_less_than_200ms	0
1	raft.rcvd.fortifyleader	0
1	txnwaitqueue.pusher.wait_time-max	0
1	admission.wait_durations.elastic-stores-p99.9	0
1	admission.wait_queue_length.kv-stores	0
1	rocksdb.estimated-pending-compaction	0
1	raft.scheduler.latency-sum	7.0542631581e+10
1	rebalancing.state.imbalanced_overfull_options_exhausted	0
1	kv.tenant_rate_limit.read_requests_admitted	0
1	admission.errored.elastic-stores.bulk-normal-pri	0
1	storage.range_deletions.bytes	65039
1	kv.rangefeed.scheduler.system.latency-max	265294.8464431894
1	storage.initial_stats_complete	1
1	admission.wait_durations.kv-stores.user-high-pri-p90	8823.529411764706
1	admission.wait_durations.elastic-stores-avg	0
1	admission.wait_durations.elastic-stores.bulk-normal-pri-p99.999	0
1	rangekeybytes	293
1	rebalancing.replicas.cpunanospersecond-p99.99	2.5936676949116325e+08
1	raft.process.commandcommit.latency-p99.99	1.7269832906594332e+06
1	raftlog.behind	0
1	storage.secondary-cache.reads-multi-block	0
1	txn.commit_waits.before_commit_trigger	0
1	range.snapshots.applied-non-voter	0
1	ranges.overreplicated	0
1	queue.merge.processingnanos	1.471337912e+09
1	rebalancing.replicas.queriespersecond-p99.999	3447.6942753400936
1	storage.iterator.category-pebble-get.block-load.latency-sum	0
1	replicas.cpunanospersecond	8.61718537024e+11
1	storage.sstable.zombie.bytes	0
1	kv.rangefeed.scheduler.normal.latency-avg	30405.405405405407
1	admission.wait_durations.elastic-stores.bulk-low-pri-p99.9	0
1	kv.allocator.load_based_lease_transfers.should_transfer	0
1	admission.wait_durations.elastic-stores-p99.999	0
1	admission.wait_durations.elastic-stores.bulk-low-pri-avg	0
1	admission.wait_durations.elastic-stores.bulk-normal-pri-p99	0
1	kv.rangefeed.scheduler.system.latency-p99.9	265294.8464431894
1	raft.fortification_resp.accepted	4548
1	queue.merge.pending	0
1	queue.replicagc.processingnanos	3.984194873e+09
1	raft.process.applycommitted.latency-max	3.4863652276780806e+06
1	queue.gc.info.resolvesuccess	32
1	raft.rcvd.queued_bytes	0
1	admission.l0_tokens_produced.kv	-1782
1	kv.concurrency.latch_conflict_wait_durations-p99.99	1.795714494371637e+07
1	storage.point_deletions.bytes	1.4820836e+07
1	leases.requests.latency-avg	8.901918409090908e+06
1	storage.iterator.category-scan-regular.block-load.bytes	4.66393300501e+11
1	range.snapshots.rebalancing.rcvd-bytes	0
1	kv.allocator.load_based_replica_rebalancing.existing_not_overfull	0
1	storage.secondary-cache.reads-no-hit	0
