node_id	application_name	flags	statement_id	key	anonymized	count	first_attempt_count	max_retries	last_error	last_error_code	rows_avg	rows_var	idle_lat_avg	idle_lat_var	parse_lat_avg	parse_lat_var	plan_lat_avg	plan_lat_var	run_lat_avg	run_lat_var	service_lat_avg	service_lat_var	overhead_lat_avg	overhead_lat_var	bytes_read_avg	bytes_read_var	rows_read_avg	rows_read_var	rows_written_avg	rows_written_var	network_bytes_avg	network_bytes_var	network_msgs_avg	network_msgs_var	max_mem_usage_avg	max_mem_usage_var	max_disk_usage_avg	max_disk_usage_var	contention_time_avg	contention_time_var	cpu_sql_nanos_avg	cpu_sql_nanos_var	mvcc_step_avg	mvcc_step_var	mvcc_step_internal_avg	mvcc_step_internal_var	mvcc_seek_avg	mvcc_seek_var	mvcc_seek_internal_avg	mvcc_seek_internal_var	mvcc_block_bytes_avg	mvcc_block_bytes_var	mvcc_block_bytes_in_cache_avg	mvcc_block_bytes_in_cache_var	mvcc_key_bytes_avg	mvcc_key_bytes_var	mvcc_value_bytes_avg	mvcc_value_bytes_var	mvcc_point_count_avg	mvcc_point_count_var	mvcc_points_covered_by_range_tombstones_avg	mvcc_points_covered_by_range_tombstones_var	mvcc_range_key_count_avg	mvcc_range_key_count_var	mvcc_range_key_contained_points_avg	mvcc_range_key_contained_points_var	mvcc_range_key_skipped_points_avg	mvcc_range_key_skipped_points_var	implicit_txn	full_scan	sample_plan	database_name	exec_node_ids	kv_node_ids	used_follower_read	txn_fingerprint_id	index_recommendations	latency_seconds_min	latency_seconds_max	failure_count
1	$ internal cockroach zip		3777097525846857737	TABLE crdb_internal.gossip_liveness		1	1	0	NULL	NULL	1	NaN	0.0001395	NaN	7.083e-06	NaN	3.6875e-05	NaN	6.0583e-05	NaN	0.000105958	NaN	1.4170000000000035e-06	NaN	0	NaN	0	NaN	0	NaN	0	NaN	0	NaN	10240	NaN	0	NaN	0	NaN	18167	NaN	0	NaN	0	NaN	0	NaN	0	NaN	0	NaN	0	NaN	0	NaN	0	NaN	0	NaN	0	NaN	0	NaN	0	NaN	0	NaN	f	f	"{""Children"": [], ""Name"": """"}"	system	{1}	{}	f	9508881199976368034	{}	0.000105958	0.000105958	0
1	$ internal cockroach zip		3903706492533898833	TABLE system.external_connections		1	1	0	NULL	NULL	0	NaN	0.00029525	NaN	1.15e-05	NaN	0.019735375	NaN	0.000175292	NaN	0.019925542	NaN	3.374999999999906e-06	NaN	0	NaN	0	NaN	0	NaN	0	NaN	0	NaN	20480	NaN	0	NaN	0	NaN	7876	NaN	0	NaN	0	NaN	1	NaN	1	NaN	67019	NaN	0	NaN	0	NaN	0	NaN	0	NaN	0	NaN	0	NaN	0	NaN	0	NaN	f	t	"{""Children"": [], ""Name"": """"}"	system	{1}	{1}	f	9345083015161635322	{}	0.019925542	0.019925542	0
1	$ internal cockroach zip		3988650798020428135	TABLE crdb_internal.kv_protected_ts_records		1	1	0	NULL	NULL	0	NaN	0.000456792	NaN	9.167e-06	NaN	5.8667e-05	NaN	0.000847875	NaN	0.000918167	NaN	2.4579999999999958e-06	NaN	0	NaN	0	NaN	0	NaN	0	NaN	0	NaN	10240	NaN	0	NaN	0	NaN	22125	NaN	0	NaN	0	NaN	0	NaN	0	NaN	0	NaN	0	NaN	0	NaN	0	NaN	0	NaN	0	NaN	0	NaN	0	NaN	0	NaN	f	f	"{""Children"": [], ""Name"": """"}"	system	{1}	{}	f	9279156750302748364	{}	0.000918167	0.000918167	0
1	$ internal cockroach zip		4021518396961942959	TABLE system.job_progress		1	1	0	NULL	NULL	2648	NaN	0.000328916	NaN	8.292e-06	NaN	6.4084e-05	NaN	0.001811583	NaN	0.001885667	NaN	1.7079999999997878e-06	NaN	145654	NaN	2648	NaN	0	NaN	0	NaN	0	NaN	235520	NaN	0	NaN	0	NaN	352618	NaN	2880	NaN	3112	NaN	1	NaN	1	NaN	161967	NaN	0	NaN	0	NaN	37974	NaN	3112	NaN	0	NaN	0	NaN	0	NaN	0	NaN	f	t	"{""Children"": [], ""Name"": """"}"	system	{1}	{1}	f	9246992359646687748	{}	0.001885667	0.001885667	0
1	$ internal cockroach zip		4098132550565946710	SELECT id, crdb_internal.pb_to_json(_, config) FROM system.zones		1	1	0	NULL	NULL	15	NaN	0.000153666	NaN	2.4209e-05	NaN	9.4458e-05	NaN	0.000550083	NaN	0.000670917	NaN	2.1669999999999676e-06	NaN	670	NaN	15	NaN	0	NaN	0	NaN	0	NaN	30720	NaN	0	NaN	0	NaN	337415	NaN	15	NaN	15	NaN	1	NaN	1	NaN	56058	NaN	0	NaN	0	NaN	325	NaN	15	NaN	0	NaN	0	NaN	0	NaN	0	NaN	f	t	"{""Children"": [], ""Name"": """"}"	system	{1}	{1}	f	10323335519468157693	{}	0.000670917	0.000670917	0
1	$ internal cockroach zip		4352703966443467074	SELECT * FROM crdb_internal.system_jobs		1	1	0	NULL	NULL	2648	NaN	0.000143166	NaN	1.7125e-05	NaN	7.3792e-05	NaN	0.130278541	NaN	0.130372042	NaN	2.5839999999999197e-06	NaN	0	NaN	0	NaN	0	NaN	0	NaN	0	NaN	3.1232e+06	NaN	0	NaN	0	NaN	2.899067e+06	NaN	0	NaN	0	NaN	0	NaN	0	NaN	0	NaN	0	NaN	0	NaN	0	NaN	0	NaN	0	NaN	0	NaN	0	NaN	0	NaN	f	f	"{""Children"": [], ""Name"": """"}"	system	{1}	{}	f	10086741621147922153	{}	0.130372042	0.130372042	0
1	$ internal cockroach zip		4449148684411505377	TABLE system.reports_meta		1	1	0	NULL	NULL	3	NaN	0.000151417	NaN	6.709e-06	NaN	4.4209e-05	NaN	0.000185625	NaN	0.000237834	NaN	1.2909999999999983e-06	NaN	114	NaN	3	NaN	0	NaN	0	NaN	0	NaN	20480	NaN	0	NaN	0	NaN	4833	NaN	3	NaN	6	NaN	1	NaN	1	NaN	119098	NaN	0	NaN	0	NaN	96	NaN	6	NaN	0	NaN	0	NaN	0	NaN	0	NaN	f	t	"{""Children"": [], ""Name"": """"}"	system	{1}	{1}	f	9953564330741863754	{}	0.000237834	0.000237834	0
1	$ internal cockroach zip		4994534426897846813	SELECT DISTINCT (id), status, created, payload.value AS payload, progress.value AS progress, created_by_type, created_by_id, claim_session_id, claim_instance_id, num_runs, last_run, job_type FROM system.jobs AS j LEFT JOIN system.job_info AS progress ON (j.id = progress.job_id) AND (progress.info_key = _) INNER JOIN system.job_info AS payload ON (j.id = payload.job_id) AND (payload.info_key = _)		1	1	0	NULL	NULL	2648	NaN	0	NaN	9.4167e-05	NaN	0.000576209	NaN	0.097982	NaN	0.098657084	NaN	4.708000000006041e-06	NaN	1.0722043e+07	NaN	13524	NaN	0	NaN	0	NaN	0	NaN	1.7711812e+07	NaN	0	NaN	0	NaN	1.1272001e+07	NaN	16420	NaN	35236	NaN	3	NaN	3	NaN	4.927016e+06	NaN	0	NaN	0	NaN	9.935555e+06	NaN	35238	NaN	2	NaN	0	NaN	0	NaN	0	NaN	f	t	"{""Children"": [], ""Name"": """"}"	system	{1}	{1}	f	NULL	{}	0.098657084	0.098657084	0
1	$ internal cockroach zip		5434895823109576300	TABLE system.role_id_seq		1	1	0	NULL	NULL	1	NaN	0.000144875	NaN	6.542e-06	NaN	0.019098125	NaN	0.000394791	NaN	0.019503875	NaN	4.417000000003085e-06	NaN	0	NaN	0	NaN	0	NaN	0	NaN	0	NaN	10240	NaN	0	NaN	0	NaN	319083	NaN	0	NaN	0	NaN	0	NaN	0	NaN	0	NaN	0	NaN	0	NaN	0	NaN	0	NaN	0	NaN	0	NaN	0	NaN	0	NaN	f	f	"{""Children"": [], ""Name"": """"}"	system	{1}	{}	f	18226076310060648903	{}	0.019503875	0.019503875	0
1	$ internal cockroach zip		5613023086604849896	TABLE crdb_internal.default_privileges		1	1	0	NULL	NULL	80	NaN	0.000145292	NaN	6.166e-06	NaN	4.0458e-05	NaN	0.010019333	NaN	0.010067791	NaN	1.8339999999991696e-06	NaN	0	NaN	0	NaN	0	NaN	0	NaN	0	NaN	30720	NaN	0	NaN	0	NaN	98420	NaN	0	NaN	0	NaN	0	NaN	0	NaN	0	NaN	0	NaN	0	NaN	0	NaN	0	NaN	0	NaN	0	NaN	0	NaN	0	NaN	f	f	"{""Children"": [], ""Name"": """"}"	system	{1}	{}	f	18048687742619389251	{}	0.010067791	0.010067791	0
